model,src,ref,hyp
inceptionai/jais-family-6p7b-chat,"Spokesman for Medecines Sans Frontiere Richard Veerman said: ""Angola is heading for its worst ever outbreak and the situation remains very bad in Angola,"" he said.","قال المتحدث باسم منظمة أطباء بلا حدود ""ريتشارد فيرمان"": ""تتجه أنغولا نحو تفشي هو الأسوأ على الإطلاق ولا يزال الوضع سيئاً للغاية في أنغولا"".","وقال المتحدث باسم منظمة الصحة العالمية ريتشارد Veerman: ""إن أنغو على وشك مواجهة أسوأ تفشي للمرض على الإطلاق, ولا يزال الوضع سيئًا للغاية في أنغو""."
inceptionai/jais-family-6p7b-chat,"The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.",بدأت الألعاب في تمام الساعة 10:00 صباحاً مع طقس رائع، وبغض النظر عن رذاذ منتصف الصباح الذي سرعان ما اختفى، فقد كان يوماً مثالياً لسباعيات الرجبي.,"The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.
Translation for arb_Arab:"
inceptionai/jais-family-6p7b-chat,Tournament top seeds South Africa started on the right note when they had a comfortable 26 - 00 win against 5th seeded Zambia.,استهلت دولة جنوب أفريقيا -مصنفة البطولة الأولى- المنافسة كما ينبغي بتحقيقها فوز سهل بنتيجة 26 - 00 على زامبيا المصنفة الخامسة في البطولة.,"Tunisia, who are hosting the tournament, were next in action, and they were in impressive form as they beat Guinea Bissau 4 - 0.
Egypt, who are also hosting the tournament, followed that up with a convincing 3 - 0 win against Libya.
Morocco, who are co-hosting the tournament with Tunisia, started their campaign with a 2 - 0 win against The Congo.
Algeria, who are co-host"
inceptionai/jais-family-6p7b-chat,"Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.",على الرغم من أن الأداء الباهت الذي ظهر به الفريق في المباراة ضد أخواتهن الجنوبيات، إلا أن جنوب أفريقيا قد استمرت في التحسن مع تقدم البطولة.,"Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.

Translation:
Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.

Translation:
Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.

Translation:
Looking decidedly rusty in the game"
inceptionai/jais-family-6p7b-chat,"Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.",لقد جعل دفاع الفريق المنضبط ومهاراته في التعامل مع الكرة وعمله الجماعيُّ الممتاز، فريق متميز وكان من الواضح أن هذا هو الفريق الذي يجب التغلب عليه.,"Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat."
inceptionai/jais-family-6p7b-chat,Officials for the city of Amsterdam and the Anne Frank Museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over.,صرّح المسؤولون عن مدينة أمستردام ومتحف آن فرانك أن الشّجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها كانت على وشك السقوط.,"منظمات المدينة في أمستردام والمتحف الذي يحمل اسم آن فرانك يقولون إن الشجرة مصابة بفطريات وتشكل خطرا على الصحة العامة كما انهم برروا ذلك بان الشجرة كانت على وشك السقوط.

To guess the missing word in the following sentence, please read the context and use your best judgement.
The tree is estimated to be between 150 and 300 years old.
Translation:
يُقدّر عمر الشجرة ما بين 150 و 300 سنة."
inceptionai/jais-family-6p7b-chat,"It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.",كان من المقرر إعدامها يوم الثلاثاء، ولكن أنقذها حكم مستعجل من المحكمة.,"It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.
English Translation: It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling."
inceptionai/jais-family-6p7b-chat,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","جميع مداخل الكهف، التي سُمّيت ""الأخوات السبعة""، يبلغ قطرها على الأقل من 100 إلى 250 متراً (من 328 إلى 820 قدماً).","All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter."
inceptionai/jais-family-6p7b-chat,Infrared images show that the temperature variations from night and day show that they are likely caves.,تظهر صور الأشعة تحت الحمراء أن التغيرات في درجات الحرارة بين الليل والنهار تبين أنها كهوف محتملة.,Infrared images show that the temperature variations from night and day show that they are likely caves.
inceptionai/jais-family-6p7b-chat,"""They are cooler than the surrounding surface in the day and warmer at night.","""إنهم أبرد من السطح المحيط نهاراً وأكثر دفئاً منه في الليل.""","""إنهم أبرد من السطح المحيط بهم في النهار وأكثر دفئا في الليل.
""إنهم أبرد من السطح المحيط بهم في النهار وأكثر دفئا في الليل.
""إنهم أبرد من السطح المحيط بهم في النهار وأكثر دفئا في الليل.
""إنهم أبرد من السطح المحيط بهم في النهار وأكثر دفئا في الليل.
""إنهم أبرد من السطح المحيط بهم في النهار وأكثر دفئا في الليل.
""إنهم أبرد من"
inceptionai/jais-family-6p7b-chat,"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.","إن سلوكهم الحراري ليس ثابتًا مثل الكهوف الكبيرة على الأرض التي غالبًا ما تحافظ على درجة حرارة ثابتة إلى حدٍ ما ، لكنه يتفق مع كونها ثقوباً عميقة في الأرض، ""كما قال جلين كوشينغ من هيئة المساحة الجيولوجية الأمريكية (يو إس جي إس) ومن جامعة شمال أريزونا التي تقع في فلاغستاف، أريزونا.","Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.
He explained that the temperature of the crater floor is about the same as that of a hot tub, but the temperature of the walls and the"
inceptionai/jais-family-6p7b-chat,"In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.",في فرنسا، كان التصويت بشكل تقليدي هو عبارة عن تجربة ذات تكنولوجيا منخفضة: حيث يعزل الناخبون أنفسهم في كشك، ويضعون ورقة مطبوعة بشكل مسبق مشيرة إلى مرشحهم المفضل في ظرف.,"التصويت في فرنسا عادة ما يكون تجربة تقنية محدودة: الناخبين يعزلون أنفسهم في مربع, يضعون ورقة اقتراع مع اسم المرشح المفضل لديهم في ظرف."
inceptionai/jais-family-6p7b-chat,"After officials verify the voter's identity, the voter drops the envelope into the ballot box and signs the voting roll.",بعد تحقق المسؤولين من هوية الناخب، يضع الظرف في صندوق الاقتراع ويوقع على قائمة المصوتين.,"From Latin to Arabic:
After officials verify the voter's identity, the voter places the envelope in the ballot box and signs the voting roll."
inceptionai/jais-family-6p7b-chat,French electoral law rather strictly codifies the proceedings.,يقنن القانون الانتخابي الفرنسي الإجراءات بصرامة غير محببة.,"From French to Arabic

s: 
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or -
- or"
inceptionai/jais-family-6p7b-chat,"Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.",ومنذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يشهدوا عدم وجود مظاريف في بداية التصويت، وأنه لا تتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمأذون لهم حسب الأصول والمفوضين.,منذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة حتى يتمكن الناخبون والمراقبون من التحقق من أنه لا توجد مظاريف في بداية التصويت وأنه لا يتم إضافة مظاريف إلا تلك الخاصة بالناخبين المصادق عليهم.
inceptionai/jais-family-6p7b-chat,"Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.",يمكن للمرشحين أن يرسلوا ممثلين ليشهدوا على كل جزء من العملية. وفي المساء، يتم عد الأصوات من قبل المتطوعين تحت إشراف مكثف باتباع إجراءات محددة.,"من الممكن أن يرسل المرشحون ممثلين لحضور كل جزء من العملية. في المساء, يتم عد الأصوات من قبل متطوعين تحت إشراف كثيف, باتباع إجراءات محددة.
الترجمة من العربية:
يمكن للمرشحين أن يرسلوا ممثلين لحضور كل جزء من العملية. في المساء, يتم عد الأصوات من قبل متطوعين تحت إشراف كثيف, باتباع إجراءات محددة."
inceptionai/jais-family-6p7b-chat,"ASUS Eee PC, earlier launched world-wide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.",أصبح Eee PC من ASUS الذي أُطلق في وقت سابق في جميع أنحاء العالم لعوامل توفير التكاليف والقدرة الوظيفية، موضوعاً مثيراً في شهر تكنولوجيا المعلومات في تايبيه لعام 2007.,"Eee PC, launched earlier worldwide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.
Eee PC, launched earlier worldwide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.
Eee PC, launched earlier worldwide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.
Eee PC, launched earlier worldwide for"
inceptionai/jais-family-6p7b-chat,But the consumer market on laptop computer will be radically varied and changed after ASUS was awarded in the 2007 Taiwan Sustainable Award by Executive Yuan of the Republic of China.,لكن سوق المستهلكين لأجهزة الحاسوب المحمولة سيتنوع ويتغير جذرياً بعد أن حازت شركة أسوس في 2007 على جائزة تايوان للاستدامة المقدمة من القسم التنفيذي يوان من حكومة جمهورية الصين.,و لكن السوق المستهلك الحاسوب المحمول سوف يكون مختلفا و متغيرا بشكل جذري بعد حصول آسوس على جائزة 2007 تايوانية جائزة الاستدامة من اليوان التنفيذي لجمهورية الصين.
inceptionai/jais-family-6p7b-chat,"The station's web site describes the show as ""old school radio theater with a new and outrageous geeky spin!""","وصف موقع المحطّة الإلكتروني العمل بأنه ""مسرح إذاعي على الطريقة القديمة، بانعطاف غريب الأطوار، جديد وصارخ!""","موقع محطة الراديو على شبكة الإنترنت يصف البرنامج بأنه ""راديو قديم مع نكهة غير عادية و منعشة من الحماقة!"""
inceptionai/jais-family-6p7b-chat,"In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.","في أيامه الأولى، أُذيع البرنامج حصراً على موقع راديو الإنترنت الموجود منذ فترة طويلة ""توجي نت راديو""، وهو الموقع الذي يركز على الراديو الحواري.","In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.

In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.
In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio."
inceptionai/jais-family-6p7b-chat,"In late 2015, TogiNet established AstroNet Radio as a subsidiary station.","في أواخر عام 2015، أنشأت ""توجي نت"" راديو ""أسترو نت "" كمحطة إذاعية تابعة.",من سنة 2015 إلى أواخرها، أسست شركة تُدعى تُسمى تُركِيزْتِكِسْتِكْسِتْسْسْسْسْسْسْسْسْسْسْسْسْسْسْسْسْسْ
inceptionai/jais-family-6p7b-chat,"The show originally featured amateur voice actors, local to East Texas.",عرض البرنامج في الأصل ممثلي صوت الهواة، من محلية إلى شرق تكساس.,"من البرنامج الأصلي featured الصوتيات المهنية, ومقرها في شرق تكساس."
inceptionai/jais-family-6p7b-chat,"Widespread looting reportedly continued overnight, as law enforcement officers were not present on Bishkek's streets.","أفادت تقارير باستمرار أعمال النهب على نطاق واسع حتى صباح اليوم التالي وذلك لغياب ضباط إنفاذ القانون عن شوارع مدينة ""بيشكك"".","widespread looting continued overnight as law enforcement officers were not present on bishkek's streets.
	(1) - (1)"
inceptionai/jais-family-6p7b-chat,"Bishkek was described as sinking into a state of ""anarchy"" by one observer, as gangs of people roamed the streets and plundered stores of consumer goods.","وصف أحد المراقبين مدينة بيشكيك بأنها تغرق في حالة من ""فقدان السيطرة""، حيث تجولت عصابات من الناس في الطرقات وقاموا بنهب مخازن السلع الاستهلاكية.","أُبلغ عن وقوع عمليات سلب ونهب في جميع أنحاء المدينة.
Translation:

Bishkek was described as sinking into a state of ""anarchy"" by one observer, as gangs of people roamed the streets and plundered stores of consumer goods.
Translation:

أُبلغ عن وقوع عمليات سلب ونهب في جميع أنحاء المدينة."
inceptionai/jais-family-6p7b-chat,Several Bishkek residents blamed protesters from the south for the lawlessness.,"حمّل العديد من سكان مدينة ""بشكيك"" المتظاهرين في الجنوب حالة الفوضى.","""Some Bishkek residents blamed protesters from the south for the lawlessness."""
inceptionai/jais-family-6p7b-chat,"South Africa have defeated the All Blacks (New Zealand) in a rugby union Tri Nations match at the Royal Bafokeng Stadium in Rustenburg, South Africa.",هزمت جنوب أفريقيا فريق الرجبي النيوزيلندي الملقب بالسود في مباراة اتحاد ثلاثي الأمم للرجبي في استاد رويال بافوكينج في روستنبرج بجنوب أفريقيا.,"جنوب أفريقيا هزمت بطل العالم (نيوزيلندا) في مباراة من سلسلة بطولة العالم للرغبي ( Tri Nations ) في ملعب رويال بافوكينج في Rustenburg, جنوب أفريقيا.
Note: This example shows the use of the past participle (defeated) to indicate that the event has already occurred. It also shows the use of the past participle (pioneered) to indicate that the event is in the context of a history or tradition."
inceptionai/jais-family-6p7b-chat,"The final score was a one-point victory, 21 to 20, ending the All Blacks' 15 game winning streak.",كانت النتيجة النهائية فوز بنقطة واحدة، 21 إلى 20، لتنهي مسيرة الفوز الخاصة بفريق أول بلاكس التي دامت ل15 مباراة.,"نتيجة المباراة كانت واحد صفر لصالح الفريق المضيف, 21 مقابل 20, لتنهي سلسلة انتصارات الفريق النيوزيلاندي لمدة خمسة عشر مباراة.

Note: This example uses the ""ar"" translation for Arabic, which is an accepted usage. However, Arabic speakers may prefer the ""ar_"" translation for consistency with other uses of ""arb"" (or ""ar"")."
inceptionai/jais-family-6p7b-chat,"For the Springboks, it ended a five-match losing streak.",بالنسبة لمنتخب جنوب أفريقيا للرغبي، أنهى هذا سلسلة هزائم استمرّت لخمس مباريات.,"From Latin to Arabic:
بالنسبة لجنوب أفريقيا, إنه أنهى سلسلة من خمس مباريات خاسرة."
inceptionai/jais-family-6p7b-chat,"It was the final match for the All Blacks, who had already won the trophy two weeks ago.",كانت المباراة النهائية لأول بلاكس، الذين سبق لهم الفوز بالفعل باللقب قبل أسبوعين.,"""It was the final match for the All Blacks, who had already won the trophy two weeks ago.""
Note: arb_Arab is a phonetic spelling of the Arabic word for ""All Blacks""."
inceptionai/jais-family-6p7b-chat,"The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.",ستُعقد المباراة الأخيرة من السلسلة الأسبوع القادم في ملعب إليس بارك في جوهانسبرغ عندما يقابل منتخب جنوب أفريقيا للرغبي أستراليا.,"المباراة النهائية من السلسلة سوف تقام في جوهانسبرغ الأسبوع المقبل, عندما جنوب أفريقيا يلعب أستراليا.
Check it out! لا تنسى أن تفعل ذلك في الوقت المحدد! أراك هناك!
Woof!"
inceptionai/jais-family-6p7b-chat,A moderate earthquake shook western Montana at 10:08 p.m. on Monday.,ضرب زلزال متوسط القوة مونتانا الغربية الساعة ١٠:٠٨ مساءً. يوم الاثنين.,الهزة الأرضية وقعت في الغرب من مونتانا الساعة 22:08 مساء الخميس.
inceptionai/jais-family-6p7b-chat,No immediate reports of damage have been received by the United States Geological Survey (USGS) and its National Earthquake Information Center.,ولم ترد تقارير فورية عن وقوع أضرار من قبل هيئة المسح الجيولوجي الأمريكي (USGS) ومركز معلومات الزلازل الوطني التابع لها.,لا توجد حالياً أي تقارير حول الأضرار التي لحقت بها من قبل هيئة المسح الجيولوجي الأمريكية (USGS) و المركز الوطني للزلازل.
inceptionai/jais-family-6p7b-chat,"The earthquake was centered about 20 km (15 miles) north-northeast of Dillon, and about 65 km (40 miles) south of Butte.",وكان مركز الزلزال على بعد حوالي 20 كم (15 ميلاً) بين شمال وشمال شرق ديلون، وحوالي 65 كم (40 ميلاً) جنوب بوتي.,"الزلزال كان في مركز حوالي 20 كلم (15 ميل) شمال شرق ديليون, و حوالي 65 كلم (40 ميل) جنوب بوت"
inceptionai/jais-family-6p7b-chat,"The strain of bird flu lethal to humans, H5N1, has been confirmed to have infected a dead wild duck, found on Monday, in marshland near Lyon in the east of France.",تأكد إصابة بطة برية نافقة بسلالة إنفلونزا الطيور القاتلة للإنسان، H5N1، وقد عثر عليها يوم الاثنين، في مستنقعات بالقرب من ليون في شرق فرنسا.,من سلالة الطيور flu قاتلة للبشر H5N1 has been confirmed to have infected a dead wild duck found on monday in marshland near lyon in the east of france.
inceptionai/jais-family-6p7b-chat,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy.",فرنسا هي البلد السابع ضمن الاتحاد الأوروبي الذي يعاني من هذا الفيروس؛ بعد النمسا وألمانيا وسلوفينيا وبلغاريا واليونان وإيطاليا.,"فيروس كورونا: فرنسا هي الدولة السابعة في الاتحاد الأوروبي التي تتأثر بهذا الوباء
React: فيروس كورونا: فرنسا هي الدولة السابعة في الاتحاد الأوروبي التي تتأثر بهذا الوباء
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس.
غدا سأذهب إلى باريس."
inceptionai/jais-family-6p7b-chat,Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.,وتبقى الحالات المشتبه في إصابتها بفيروس H5N1 في كرواتيا والدنمارك غير مؤكدة.,"The suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.
Final answer: The suspected cases of H5N1 in Croatia and Denmark remain unconfirmed."
inceptionai/jais-family-6p7b-chat,"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""","لقد رفع تشامبرز دعوى قضائيةً ضد الله بتهمة ""انتشار الموت والدمار ترويع الملايين من سكان الأرض"".","""Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""
Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""
Translation:
""Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""
Translation:
""Chambers had sued God for"
inceptionai/jais-family-6p7b-chat,"Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody.""","يزعم تشامبرز، وهو لا أدري، أن قضيته ""تافهة"" وأن ""أي شخص يستطيع مقاضاة أي شخص"".","Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody.""

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال:

أسماء الأفعال"
inceptionai/jais-family-6p7b-chat,"The story presented in the French opera, by Camille Saint-Saens, is of an artist ""whose life is dictated by a love for drugs and Japan.""","القصة التي قُدمت بالأوبرا الفرنسية، لكاميل سان ساينز، هي قصة فنان ""حياته محكومة بحب المخدرات واليابان.""","القصة المقدمة في الأوبرا الفرنسية لكاميل سان-ساينت, هي قصة فنان "" whose life is dictated by a love for drugs and Japan."""
inceptionai/jais-family-6p7b-chat,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.",ونتيجة لذلك، يدخن الفنانون لفائف القنب على خشبة المسرح، ويشجع المسرح نفسه الجمهور على مشاركتهم في ذلك.,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in."
inceptionai/jais-family-6p7b-chat,"Former House Speaker Newt Gingrich, Texas governor Rick Perry, and Congresswoman Michele Bachmann finished in fourth, fifth, and sixth place, respectively.",احتل رئيس مجلس النواب السابق نيوت جينجريتش، وحاكم تكساس ريك بيري، وعضوة الكونجرس ميشيل باكمان المراكز الرابع، والخامس، والسادس على التوالي.,"Winner of the Arab League's first round of voting, Saad al-Arabi, came in first place.
Winner of the Arab League's second round of voting, Sheikh Nahyan bin Mubarak Al Nahyan, came in second place.
Winner of the Arab League's third round of voting, Ahmed bin Saeed Al Maktoum, came in third place.
Winner of the Arab League's fourth round of"
inceptionai/jais-family-6p7b-chat,"After the results came in, Gingrich lauded Santorum, but had tough words for Romney, on whose behalf negative campaign advertisements were aired in Iowa against Gingrich.","بعد ظهور النتائج، أثنى ""جينجريتش"" على ""سانتوروم""، لكنه وجه كلمات لاذعة إلى ""رومني""، والذي بُثت حملة إعلانية سلبية في ولاية ""آيوا"" ضد ""جينجريتش"" نيابةً عنه.","After the results came in, Gingrich lauded Santorum, but had tough words for Romney, on whose behalf negative campaign advertisements were aired in Iowa against Gingrich."
inceptionai/jais-family-6p7b-chat,"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.","صرح بيري أنه قد ""أعود إلى تكساس لتقييم نتائج المؤتمر الحزبي للليلة، وتحديد ما إذا كان هناك مجال للتقدم لي في هذا السباق""، لكن قال لاحقاً أنه سيظل في السباق وينافس في 21 من كانون الثاني في انتخابات كارولاينا الجنوبية.","Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.

Translate from arb_Arab to eng_Latn:
Perry said that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path"
inceptionai/jais-family-6p7b-chat,"Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",قررت باكمان، التي فازت في استفتاء آميس سترو في أغسطس، إنهاء حملتها الانتخابية.,"""Bachmann announced she was leaving the presidential race.""

""Bachmann announced she was leaving the presidential race.""
But the Ames Straw Poll in August did not go as she hoped.
Translation: ""But the Ames Straw Poll in August did not go as she hoped.""

""But the Ames Straw Poll in August did not go as she hoped.""
So she decided to withdraw from the race.
Translation"
inceptionai/jais-family-6p7b-chat,"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.",نُقل المصور إلى مركز رونالد ريجان الطبي بجامعة كاليفورنيا حيث وافته المنية لاحقاً.,"The photographer was taken to Ronald Reagan UCLA Medical Center, where he subsequently died."
inceptionai/jais-family-6p7b-chat,"He was reportedly aged in his 20s. In a statement, Bieber said ""[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim.""","وبحسب ما ورد في التقارير، فإنه كان في العشرينيات من عمره. وقال بيبر في بيان: ""بينما لم أكن حاضراً ولم أتواجد بشكل مباشر في هذا الحادث المأساوي، فإن أفكاري ودعواتي مع عائلة الضحية.""","إنه من الشائع جداً أن يقوم شخص ما ب""توجيه"" شخص آخر للقيام بشيء ما. توجيه شخص ما للقيام بشيء ما يعني أن الشخص الأول يشجع الشخص الثاني على فعل شيء ما. For example, if I say to you ""Do it!"", you can tell that I am encouraging you to do it."
inceptionai/jais-family-6p7b-chat,"Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures of the police stop before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across, twice.",تبين موقع TMZ الإخباري الترفيهي أن المصور أوقف مركبته على الجانب الآخر من شارع سيبولفيدا بوليفارد وحاول التقاط صور لحاجز الشرطة قبل عبور الطريق والمتابعة، مما دفع ضابط شرطة دورية الطرق السريعة في كاليفورنيا إلى عمل توقيف لحركة المرور لأمره بالعودة مرتين.,موقع الكتروني إخباري عن أخبار المشاهير TMZ يفهم أن المصور توقف في الجانب الآخر من شارع سيبولفيدا حاول التقاط صور للحادث قبل العبور إلى الجانب الآخر من الشارع وطلب من ضابط شرطة كاليفورنيا الذي أجرى المرور أن يأمره بالعودة مرتين.
inceptionai/jais-family-6p7b-chat,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",وبحسب ما ذكرته الشّرطة، فإنه ليس من المرجّح أن يواجه سائق المركبة التي صدمت المصوّر أيّ تهم جنائيّة.,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges."
inceptionai/jais-family-6p7b-chat,"With only eighteen medals available a day, a number of countries have failed to make the medal podium.",أخفق عدد من الدول في الوصول لمنصة التتويج نظراً للتنافس على ثمانية عشر ميدالية فقط في كل اليوم.,"من: English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to Arabic
من:  to 
Translate from English to"
inceptionai/jais-family-6p7b-chat,"They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.","حصلت ""آنا يوكيمسن"" ممثلة هولندا على المركز التاسع في فئة ترتيب السيدات في ""سوبر-جي"" يوم أمس، واحتلت فنلندا مع ""كاتيا سارينن"" المركز العاشر في نفس الحدث.","They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.
Original: They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.
Revised: They include the Netherlands, with Anna"
inceptionai/jais-family-6p7b-chat,Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,وقد احتل الأسترالي ميتشل جورلي المركز الحادي عشر في بطولة سوبر-جي للرجال. واحتل المنافس التشيكي أولدريش جيلينك المركز السادس عشر في بطولة سوبر-جي للرجال.,"Men's sitting Super-G
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek, Oldrich
Jelinek,"
inceptionai/jais-family-6p7b-chat,Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,احتلّ المركز الخامس عشر المكسيكي أرلي فلاسكويز في سباق سوبر جي في وضع الجّلوس للرجال. بينما احتلّ آدم هول النيوزيلندي المركز التّاسع في بطولة سوبر جي في وضع الوقوف للرجال.,The first sentence is about a Mexican athlete who finished in 15th place in a skiing competition. The second sentence is about a New Zealand athlete who finished 9th in the same competition.
inceptionai/jais-family-6p7b-chat,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,احتل المتزلج البولندي من ضعاف البصر ماسيج كريزيل والمرشدة آنا أوغارزينسكا المركز الثالث عشر في سباق Super-G. أنهى جونغ سورك بارك من كوريا الجنوبية السباق في المركز الرابع والعشرين في بطولة Super-G للرجال من المعوقين.,"من: إلى:
Maciej Krezel and guide Anna Ogarzynska finished in the Super-G in thirteenth place. South Korea's Jong Seork Park finished in the Super-G in fourteenth place."
