model,src,ref,hyp
inceptionai/jais-family-6p7b-chat,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,One bomb exploded outside the governor general's office.,One bomb exploded outside the governor general's office.
inceptionai/jais-family-6p7b-chat,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,Three more bombs exploded near government buildings in a period of two hours.,The other three bombs went off near government buildings within two hours.
inceptionai/jais-family-6p7b-chat,ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.","The death toll is reported to be eight, confirmed figures are 30 injured; however, the final figures are not yet known."
inceptionai/jais-family-6p7b-chat,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,Both cyanuric acid and melamine were found in the urine samples of pet animals that died after consuming contaminated pet food.
inceptionai/jais-family-6p7b-chat,يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.","The two compounds interact with each other to form crystals that may obstruct kidney function, said researchers at the University.
ما هو أكثر من ذلك، وجد الباحثون أن البلورات يمكن أن ""تهاجر"" إلى الكلى، حيث يمكن أن تسبب التهابات، كما قالوا.
Translation: More than that, the researchers found that the crystals could ""migrate"" to the kidneys, where they could cause infections, as they said."
inceptionai/jais-family-6p7b-chat,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,"From arb_Arab to eng_Latn:
Noticed researchers crystals forming in cat urine when adding melamine and cyanuric acid."
inceptionai/jais-family-6p7b-chat,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,The crystals formed have the same composition as those found in the urine of affected animals when compared to by infrared spectroscopy (FTIR).
inceptionai/jais-family-6p7b-chat,لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.","I don't know if you realize it, but most goods coming from America Central enter this country tax-free."
inceptionai/jais-family-6p7b-chat,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,"And although, taxes are imposed on eighty percent of our exports of goods through tariff in Central America, we treat you."
inceptionai/jais-family-6p7b-chat,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,That didn't seem to make sense to me; it certainly wasn't fair.,It didn't make sense to me; it was certainly unfair.
inceptionai/jais-family-6p7b-chat,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,All I say to people is you treat us the way we treat you.,"All I say to people is that you treat us as we treat you.
Your answer: All I say to people is that you treat us as we treat you.
So, the correct translation of arb_Arab to eng_Latn is: All I say to people is that you treat us as we treat you."
inceptionai/jais-family-6p7b-chat,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,"From arb_Arab to eng_Latn:
A bill was signed by California Governor Arnold Schwarzenegger that bans the sale or lease of violent video games to minors."
inceptionai/jais-family-6p7b-chat,"وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.","The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","The bill proposes placing a label ""18"" on violent video games sold in California and punishing the sale of these games to minors with a fine of $1000 per violation."
inceptionai/jais-family-6p7b-chat,أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.","The Director of Public Prosecutions, Keir Starmer QC, made a statement this morning in which he said that both Hohne and Price will be tried."
inceptionai/jais-family-6p7b-chat,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,resigned Hohenzollern and will be replaced in the Cabinet by MP Ed Davey. It is expected that Norman Lamb will take the MP's business minister post that Davey will leave.
inceptionai/jais-family-6p7b-chat,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,"The court will consider whether to grant bail to Ms. Heck and Mr. Price in the coming days.
""We will continue to fight for justice for Ms. Heck and Mr. Price,"" said Ms. Heck's lawyer, David Gottlieb.
Heck's bail was set at £500,000 ($650,000).
Price's bail was set at £250,000 ($325,000).
The pair are accused of consp"
inceptionai/jais-family-6p7b-chat,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.",It was part of the losses the twenty five year old Nicholas Alden and the twenty one year old Theatrikus Kodibak. Kodibak was driving.
inceptionai/jais-family-6p7b-chat,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,Edgar Veghuela was wounded in the arm and jaw while Christoph Schneider needed reconstructive surgery for his face.
inceptionai/jais-family-6p7b-chat,"يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.","Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.","""Schneider"" suffers from constant pain, blindness in one eye, and a part of the skull and face that was reconstructed with titanium, all while Oka's weapon failed as it was aimed at the head of a fifth man."
inceptionai/jais-family-6p7b-chat,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,Schneider testified via videolink from a USAF base in his homeland.,He testified via video link from a US Air Force base in his home country.
inceptionai/jais-family-6p7b-chat,بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,"Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.","After the event on Wednesday, Karpanevich competed in two individual races at the championship.

أسماء بعض الأشخاص الذين شاركوا في هذه الأحداث.
Translation: Some of the people who participated in these events.

أسماء بعض الأشخاص الذين شاركوا في هذه الأحداث.
Translation: Some of the people who participated in these events.

أسماء بعض الأشخاص الذين شاركوا في هذه الأحداث.
Translation: Some of the people who participated in these"
inceptionai/jais-family-6p7b-chat,"كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.","Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","She got a ""did not finish"" (DNF) in her first run of the giant slalom. Of the 36 top-scoring finishers in this race, 36 of them got the same result."
inceptionai/jais-family-6p7b-chat,وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","وشاركت في ""المنحدر العملاق"" وهو جزء من التعرج العملاق الذي فازت به. وفي هذا السباق، حققت المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.
من هي? - 
وشاركت في ""المنحدر العملاق"" وهو"
inceptionai/jais-family-6p7b-chat,فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.","Four skiers in the disabled team failed to complete their races, and 45 out of 117 skiers in the giant slalom failed to get a ranking in the race."
inceptionai/jais-family-6p7b-chat,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,"The thief took the laptop and mobile phone.

The translation could be used in a variety of contexts. For example, a news article about technology or a blog post about computer security might use this type of translation. It could also be used in a business or legal context, such as a court document or a business proposal."
inceptionai/jais-family-6p7b-chat,"وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","""We have arrested five persons who raped the Swiss woman and we have recovered her mobile phone and laptop"", said DSIA Arya."
inceptionai/jais-family-6p7b-chat,أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.","The names of the accused are Baba Kankar, Botha Khangar, Rambro Kankar, Gasa Khangar and Vishnoo Kankar."
inceptionai/jais-family-6p7b-chat,وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,And the police have arrested the accused and presented them before the court with their faces covered.
inceptionai/jais-family-6p7b-chat,بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.,"Although three people were inside the house when the car impacted it, none of them were hurt.","In spite of the presence of three people inside the house when the car hit it, no one was injured."
inceptionai/jais-family-6p7b-chat,لكن أصيب السائق بجروح خطيرة في الرأس.,"However, the driver sustained serious injuries to the head.",But the driver was seriously injured in the head.
inceptionai/jais-family-6p7b-chat,لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.,The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.,The closed road where the accident took place has been temporarily closed while the emergency services liberate the driver from a red Audi TT.
inceptionai/jais-family-6p7b-chat,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,He was initially hospitalised in the James Paget Hospital in Great Yarmouth.,He had been admitted initially to the James Paget Hospital in Great Yarmouth.
inceptionai/jais-family-6p7b-chat,ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,And then he was taken to Addenbrooke's Hospital in Cambridge.
inceptionai/jais-family-6p7b-chat,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,"Since that time, Adevia in the Sheriff's court in Edinburgh has been accused of murdering her son."
inceptionai/jais-family-6p7b-chat,إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,"She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.","It is in custody in the hope of being charged and tried, but any evidence from an eyewitness may be doubtful because her image has been widely disseminated."
inceptionai/jais-family-6p7b-chat,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,"This is a common practice in other parts of the UK, but the Scottish justice system works differently, and the courts have ruled that publishing the pictures could be biased."
inceptionai/jais-family-6p7b-chat,"تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""","Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","Prof. Pamela Ferguson from the University of Dundee suggests that ""it seems to me that journalists are definitely heading in a dangerous direction if they publish photos or anything else that pertains to suspects."""
inceptionai/jais-family-6p7b-chat,أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.","The Crown Office, generally responsible for allegations of this nature, said that no further comment would be made until after the charging stage at the very least."
inceptionai/jais-family-6p7b-chat,وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.","From arb_Arab to eng_Latn:
The document will refer, according to the leak, to the dispute over borders, which it wants to build on the pre-1967 Middle East borders."
inceptionai/jais-family-6p7b-chat,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,Other topics covered reportedly include the future state of Jerusalem which is sacred to both nations and the Jordan Valley issue.,"The other topics said to be covered include the future status of Jerusalem, which is considered an important issue for both peoples, and the problem of the Jordan Valley."
inceptionai/jais-family-6p7b-chat,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,"Israel demands a continuous military presence in the valley for ten years, as soon as an agreement is signed. The Palestinian Authority, on the other hand, agrees to a five-year military presence.
من بين الخلافات الأخرى, هناك اختلاف في الرأي حول عدد اللاجئين الفلسطينيين الذين سيتم السماح لهم بالعودة.
Translation: Other issues include the number of Palestinian refugees allowed to return.
بالرغم من تحقيق تقدم في المفاوضات, إلا أن كلا الطرفين لم يظهر أي مرونة في القضايا الأساسية."
inceptionai/jais-family-6p7b-chat,كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,"Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.","The guards had to closely supervise the released in a supplementary anti-pest experiment, because the experiment was under observation and its effectiveness was being evaluated."
inceptionai/jais-family-6p7b-chat,"في شراكة بين ""مصلحة المتنزهات الوطنية والحياة البرية"" و ""جمعية الرماة الرياضيين في أستراليا""، اختير متطوعون مؤهلون في إطار برنامج الصيد التابع للجمعية.","In a partnership of NPWS and the Sporting Shooters Association of Australia (NSW) Inc, qualified volunteers were recruited, under the Sporting Shooters Association's hunting program.","In a partnership between the ""National Parks and Wildlife Service"" and the ""Sport Shooters Association of Australia"", volunteers qualified under the association's hunting program were selected."
inceptionai/jais-family-6p7b-chat,ووفقًا لما ذكره ميك أوفلين،القائم بأعمال مدير منظّمة الحفاظ على المنتزهات والتّراث التّابعة لNPWS، فإن الصّيّادون الأربعة الّذين اختيروا لأوّل عمليّة صيد قد تلقوا إرشاداتِ السلامة والتدريباتٍ الشاملة.,"According to Mick O'Flynn, the Acting Director Park Conservation and Heritage with the NPWS, the four shooters selected for the first shooting operation received comprehensive safety and training instruction.","According to Mick O'Flanagan, acting Director of the National Parks and Heritage Organization, the four hunters selected for the first operation were provided with safety instructions and comprehensive training."
inceptionai/jais-family-6p7b-chat,أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء.,Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.,"Martin Luther King, Jr. Martin Luther King Jr. was born on January 15, 1929, in Atlanta, Georgia. He was the eldest of seven children born to Reverend Martin Luther King, Sr. and Alberta Williams King.
From 1929 until he graduated from high school in June of 1948, Martin Luther King, Jr. attended the Opelousas Sr. High School in Opelousas, Louisiana. He then enrolled at Morehouse College in Atlanta, Georgia,"
inceptionai/jais-family-6p7b-chat,إنه المجلس الانتخابي المؤقت الخامس لمارتيلي خلال أربع سنوات.,It is Martelly's fifth CEP in four years.,The fifth Transitional Management Council of Martelli in four years.
inceptionai/jais-family-6p7b-chat,في الشهر الماضي أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت في إطار مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.,Last month a presidential commission recommended the prior CEP's resignation as part of a package of measures to move the country towards new elections.,"The last presidential election was held on February 24, 2009.
استقالة رئيس الإكوادور  بعد  احتجاجات  شعبية  واسعة في البلاد على خلفية ارتفاع أسعار الوقود.
Translation: The new president will take office on January 24, 2018.
الرئيس التركي  يعلن  عن  عملية عسكرية  وشيكة  ضد  مسلحين  في  سوريا  شمال  البلاد
Translation: We have decided to withdraw from the Jumhuriyat ash-Sham"
inceptionai/jais-family-6p7b-chat,كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.,The commission was Martelly's response to widespread anti-regime protests that started in October.,"اللجنةMartyrs 'في Response to the واسعة النطاق protests against the system began in October
كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.
Translation:  اللجنةMartyrs 'في Response to the واسعة النطاق protests against the system began in October
كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.
Translation:  اللجنةMartyrs 'في Response to the واسعة النطاق"
inceptionai/jais-family-6p7b-chat,اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.,"The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.","اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.
Final answer:اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011."
inceptionai/jais-family-6p7b-chat,"تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز ""آي بود"" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.","Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.","About 60 reports of iPod overheating malfunctions have been received, resulting in a total of six fires and four minor burns injuries."
inceptionai/jais-family-6p7b-chat,قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.,"Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.","قالت وزارة الاقتصاد والتجارة والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.

من arb_Arab to eng_Latn:
Translate from Arabic to English. Translate from arabic to english. Translate from english to arabic.
Final answer is
Translate from English to Arabic. Translate from english to arABIC."
inceptionai/jais-family-6p7b-chat,"في الأسبوع الماضي، أعلنت METI أن Apple أبلغتها بـ 34 حادثا إضافيا من حوادث الانهاك، أطلقت عليها الشركة اسم ""غير خطيرة"".","Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","Last week, METI said that Apple has reported to it 34 additional incidents of overheating, which it has termed ""not serious""."
inceptionai/jais-family-6p7b-chat,"ردت الوزارة على دعوة تأجيل أبل للتقرير بأنه ""مؤسف حقاً"".","The ministry responded by calling Apple's postponement of the report ""truly regrettable.""","""رد وزارة المالية على دعوة تأجيل أبل للتقرير: إنه حقاً مؤسف""
ar_ARB: arb_Arab
en_EN: eng_Latn"
inceptionai/jais-family-6p7b-chat,وضربَ الزلزال ماريانا في الساعة ٠٧:١٩ صباحاً بالتوقيت المحلي (الجمعة ٠٩:١٩ مساءً بتوقيت جرينتش).,The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).,The earthquake hit the Mariana Islands at 7:19 am local time (Tuesday 9:19 pm GMT).
inceptionai/jais-family-6p7b-chat,صرح مكتب إدارة الطوارئ في شمال ماريانا أنه لم يتم الإبلاغ عن أية أضرار في البلاد.,The Northern Marianas emergency management office said that there were no damages reported in the nation.,"no damage was reported in the northern Mariana Islands.
أ ب ""Samoan Tides"".

سحق في 1:06.

أ ب ت ""Mariana Islands Time"".

سحق في 1:06.

أ ب ت ""Mariana Islands - World History"".

سحق في 1:06.

أ ب ت ""Mariana Islands - Geography"".

سحق في 1:06"
inceptionai/jais-family-6p7b-chat,كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.,Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.,"No tsunami warning issued for Pacific area
But the alert said that the quake was continuing to cause ""significant ground vibration"" and that people should remain alert.
The US Geological Survey (USGS) said the quake was continuing to cause ""significant ground vibration"" and that people should remain alert.
The USGS also said that the depth of the quake was initially reported as shallow, but that its depth had been revised to about 10.5km"
inceptionai/jais-family-6p7b-chat,لقد أخذ شرطي فلبيني سابق سائحين من هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مدينة مانيلا عاصمة دولة الفلبين.,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","A former Filipino police officer took two tourists from Hong Kong hostage by hijacking their bus in the capital city of the Philippines, Manila."
inceptionai/jais-family-6p7b-chat,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,Rolando Mendoza fired his M16 rifle at the tourists.,He shot the tourists with his M16.
inceptionai/jais-family-6p7b-chat,أُنقذ العديد من الرهائن وتأكد مقتل ستة على الأقل حتى اللحظة.,Several hostages have been rescued and least six have been confirmed dead so far.,"Many hostages have been rescued and at least six have been confirmed dead.
7:55 am EDT"
inceptionai/jais-family-6p7b-chat,تم إطلاق سراح ستة رهائن مبكراً، من بينهم أطفالٌ ومسنين، بالإضافة إلى المصورين الفلبينيين.,"Six hostages, including the children and elderly, were released early, as were the Filipino photographers.","The remaining hostages were released on February 28, 1986, after a video was sent to the President of the Philippines, Corazon Aquino, showing the release of the first group of hostages.
من بين الرهائن الذين تم إطلاق سراحهم كان ضابط استخبارات عسكري سابق، وضابط استخبارات، وصحفي، وضابط شرطة، وضابط استخبارات سابق في الجيش الفلبيني.
Translation: Among those released was a former military intelligence officer, a former military intelligence officer, a"
inceptionai/jais-family-6p7b-chat,أخذ المصورون لاحقاً مكان سيدة مسنة لأنها كانت بحاجة إلى الذهاب بلحمام. وأُطلق النار على مندوزا.,The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,"أخذ المصورون لاحقاً مكان سيدة مسنة لأنها كانت بحاجة إلى الذهاب بلحمام. وأُطلق النار على مندوزا.
من هو: 
- اسم الشخص الذي يُطلق عليه النار هو ""مندوزا"".
- ""سيدة مسنة"" هي ""سيدة مسنة"".
- ""المصورون"" هم ""المصورون"".
- ""هي"" هي ""السيدة العجوز"".
- ""هم"" هم ""المصورون""."
inceptionai/jais-family-6p7b-chat,تبع ليغينز خطى والده واتخذ الطب مهنة له.,Liggins followed in his father’s footsteps and entered a career in medicine.,تبع ليغينز خطى والده واتخذ الطب مهنة له.
inceptionai/jais-family-6p7b-chat,وقد تدرب كطبيب توليد ثم بدأ العمل في مستشفى أوكلاند الوطني للمرأة في عام 1959.,He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,"From arb_Arab to eng_Latn:
He trained as a gynaecologist and then started working at the National Women's Hospital in 1959."
inceptionai/jais-family-6p7b-chat,"بدأ ""ليجينز"" بالتحقيق في الولادة المبكرة خلال أوقات فراغه، خلال عمله في المستشفى.",While he was working at the hospital Liggins began to investigate premature labor during his spare time.,"And then Legينز started investigating preterm birth during his spare time, while working in the hospital."
inceptionai/jais-family-6p7b-chat,وقد أظهر من خلال بحثه أنه عند إعطاء أحد الهرمونات فإنه سيسرع من نضوج الرئة عند الجنين.,His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,"""and he showed by his research that when a hormone is given, it accelerates the maturation of the lung in the fetus.""
""He showed that the lungs of fetuses that were exposed to this hormone were mature at a much earlier stage than those not exposed to the hormone.""
""He showed that the hormone stimulated the maturation of the lung in the fetus.""
""He showed that the hormone stimulated the maturation of the lung in fetuses.""
""He showed that"
inceptionai/jais-family-6p7b-chat,"وأفادت ""شينخوا"" أن محققين حكوميين استعادوا مسجلي طيران أو ما يعرف بـ ""الصندوق الأسود"" يوم الأربعاء.",Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,"and the rest of the day was spent in the garden
The rationale is: ""and the rest of the day was spent in the garden"" is the same as: ""and the rest of the day was spent in the garden"""
inceptionai/jais-family-6p7b-chat,كما أثنى الزملاء المصارعون على لونا.,Fellow wrestlers also paid tribute to Luna.,The wrestlers also praised Luna.
inceptionai/jais-family-6p7b-chat,"قال تومي دريمر: ""لونا كانت أول ملكة متطرفة. مديرتي الأولى، توفيت لونا في ليلة القمرين. امرأة قوية، فريدة من نوعها.""","Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""","""Luna was the first extreme queen. My first manager, she died on the night of the two moons. A strong woman, unique."""
inceptionai/jais-family-6p7b-chat,"علق داستن ""جولدست"" رانلز قائلاً: ""لونا كانت غريبة الأطوار مثلي... وربما أكثر مني... أحبها وسأشتاق إليها... آمل أنها في مكان أفضل.""","Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""","Dustedin ""Goldst"" Rannell commented, ""Luna was eccentric like me... and probably more so... I loved her and will miss her... I hope she's in a better place."""
