model,src,ref,hyp
ALLaM-AI/ALLaM-7B-Instruct-preview,"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","قال أرماند فرساتشي:""لقد فقدت أختي وصديقتها، وفي طريقي كان هناك شخصان قعيدان على كرسي متحرك، كان الناس يقفزون ويدفعونهم،""","قال أرماند فرسا: ""فقدت أختي وصديقتها، وفي طريقي وجدت اثنين من ذوي الاحتياجات الخاصة في كراسي متحركة، والناس يقفزان عليهم ويدفعونهم""."
ALLaM-AI/ALLaM-7B-Instruct-preview,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية في محافظة نيكاتا كانت تعمل بشكل عادي.,كذلك أفادت هيئة الإذاعة اليابانية أن محطة كهرباء كاشيفازاكي كاريوا النووية في محافظة نييغاتا تعمل بشكل طبيعي.
ALLaM-AI/ALLaM-7B-Instruct-preview,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,لم تبلغ شركة هوكوريكو للطاقة الكهربائية عن أي آثار للزلزال، ولكنها أبلغت أن المفاعلين رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلقا.,شركة هوكوريكو للطاقة الكهربائية أفادت أنه لم تقع أي آثار من الزلزال، وأن المفاعلان رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلِقا.
ALLaM-AI/ALLaM-7B-Instruct-preview,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,أفادت التقارير أنه يوجد في المنطقة حوالي 9400 منزل بدون ماء وحوالي 100 منزل بلا كهرباء.,خُمْسُ عَشَرَ أَلْفَ بَيْتٍ فِي الْمِنْطَقَةِ بِدُونِ مَاءٍ وَقَرِيبٌ مِنْ مِائَةٍ بِدُونِ كَهْرَبَاءٍ.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.",تضررت بعض الطرق وانقطعت خدمات السكك الحديدية في المناطق المتأثرة، وما يزال مطار نوتو في محافظة إيشيكاوا مغلقًا.,بعض الطُّرُق تضرَّرت، وتمَّ إيقاف خدمة القطار في المناطق المتضرِّرة، ويظلُّ مطار نوتو في محافظة إيشيكاوا مغلقًا.
ALLaM-AI/ALLaM-7B-Instruct-preview,One bomb exploded outside the governor general's office.,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,انفجرت قنبلة خارج مكتب الحاكم العام.
ALLaM-AI/ALLaM-7B-Instruct-preview,Three more bombs exploded near government buildings in a period of two hours.,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,ثَلَاثَةُ أَعْبُرَانِ أُفِجِعَتْ قُرْبَ مَبَانِي الحُكُومَةِ فِي فَتْرَةٍ مِنْ سَاعَتَيْنِ.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.",ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,بعض التقارير تضع عدد القتلى الرسميين في ثمانية، وتؤكد التقارير الرسمية أن ما يصل إلى 30 أصيبوا؛ لكن الأرقام النهائية لم تُعرف بعد.
ALLaM-AI/ALLaM-7B-Instruct-preview,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,كُشِفَ عن وجود حمض السيانوري والميلامين في عيِّنات البول من الحيوانات الأليفة التي ماتت بعد تناول طعام الحيوانات الأليفة الملوَّث.
ALLaM-AI/ALLaM-7B-Instruct-preview,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,قال الباحثون في الجامعة إن المركبين يتفاعلان مع بعضهما البعض لتكوين بلورات قد تعيق وظيفة الكلى.
ALLaM-AI/ALLaM-7B-Instruct-preview,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,لاحظ الباحثون تشكُّل بلورات في بول القطط بإضافة الميلامين وحمض السيانوريك.
ALLaM-AI/ALLaM-7B-Instruct-preview,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,تركيب هذه البلورات يطابق تلك الموجودة في بول الحيوانات المصابة عند مقارنتها بواسطة مطيافية الأشعة تحت الحمراء (FTIR).
ALLaM-AI/ALLaM-7B-Instruct-preview,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.",لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,لا أعلم إنْ كنتَ تدرك ذلك أم لا، ولكن معظم السلع من أمريكا الوسطى دخلت إلى هذا البلد دون رسوم جمركية.
ALLaM-AI/ALLaM-7B-Instruct-preview,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,ثمانون في المئة من بضاعتنا فُرضت عليها ضرائب عبر الرسوم الجمركية في بلدان أمريكا الوسطى. نحن نعاملك.
ALLaM-AI/ALLaM-7B-Instruct-preview,That didn't seem to make sense to me; it certainly wasn't fair.,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,هذا لا يبدو منطقيًا بالنسبة لي؛ بالتأكيد ليس عادلًا.
ALLaM-AI/ALLaM-7B-Instruct-preview,All I say to people is you treat us the way we treat you.,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,ما أقول للناس إلا عاملكم كما تعاملونا.
ALLaM-AI/ALLaM-7B-Instruct-preview,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,وقَّعَ حاكِمُ كاليفورنيا، أرنولد شوارزنيغر، على قانونٍ يحظرُ بيعَ أو تأجيرَ ألعابِ الفيديو العنيفةِ للقاصرين.
ALLaM-AI/ALLaM-7B-Instruct-preview,"The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.","يتطلب القانون أن تُلصق ملصقات تحمل عبارة ""18"" على ألعاب الفيديو العنيفة التي تُباع في ولاية كاليفورنيا، ويُعاقب بغرامة قدرها 1000 دولار لكل مخالفة من يبيعها لمن هم دون السن القانونية."
ALLaM-AI/ALLaM-7B-Instruct-preview,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.",أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,أعطى النائب العام العام، كير ستارمر كيو سي، بيانًا هذا الصباح يعلن فيه عن محاكمة كل من هيجن وبرايس.
ALLaM-AI/ALLaM-7B-Instruct-preview,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,حَنَة استقال وسيُستَبدَل في مجلس الوزراء بـ إد ديفي النائب. ومن المتوقع أن يتولى نورمان لامب النائب منصب وزير الأعمال الذي سيخلو من ديفي.
ALLaM-AI/ALLaM-7B-Instruct-preview,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,حُنى وبرايس مُقرَّر أن يَظهرا في محكمة المَحاكِم في ويستمنستر في 16 فبراير.
ALLaM-AI/ALLaM-7B-Instruct-preview,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.",وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,كانت الوفيات نيكولاس ألدن، 25، وزاكاري كاديباك، 21. وكان كاديباك هو السائق.
ALLaM-AI/ALLaM-7B-Instruct-preview,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,عَدغر فَيْغويلا تلقى إصابات في الذراع والفك بينما كان كرستوفر شنايدر بحاجة إلى جراحة ترميمية لوجهه.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.","يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.",سلاح أُوكَا خَابت آماله أثناء توجيهه نحو رأس رجل خامس. يُعاني شنايدر من آلام مستمرة، وعَمَى في إحدى عينيه، وفَقدَ قِطعة من جمجمته، ووجه مُعاد بناؤه من التيتانيوم.
ALLaM-AI/ALLaM-7B-Instruct-preview,Schneider testified via videolink from a USAF base in his homeland.,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,شهد شنايدر عبر رابط فيديو من قاعدة القوات الجوية الأمريكية في وطنه.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.",بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,وَرَاءَ حَدَثِ يَوْمِ الْوَتْرِ، تَدَارَكَ كَارْبَانِيدُو مُسَابَقَتَيْنِ شَخْصِيَّتَيْنِ فِي اِمْتِحَانَاتِِ.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.",كانَ السِّلالُومُ أوَّلَ مُنافَساتِها، حيثُ لم تَكمُلِ الرُّكْنَ الأوَّلَ في مُشارَكَتِها الأولى. وقد نالَ 36 مُتَسابِقًا من أصلِ 116 مُتَسابِقًا النَّتيجةَ نَفسَها في تلكَ المُنافَسةِ.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.",وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,حَرَسَتِ الرِّكَابَةَ الأُخْرَى، سباق التزلج العملاق، رَأَتْهَا تَنْتَهِي فِي الْعَشْرِ فِي فِرَقِ النِّسَاءِ الجَالِسَةِ بِزَمَنِ جَمْعِيٍّ 4:41.30، 2:11.60 دقيقة أبطأ من الفائز الأول النمساوي كلوديا لوسش و 1:09.02 دقيقة
ALLaM-AI/ALLaM-7B-Instruct-preview,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.",فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,أربعة متزلجين في مجموعة النساء الجالسات لم يتمكنوا من إكمال جولاتهم، و45 من إجمالي 117 متزلج في سباق التزلج العملاق لم يتمكنوا من التأهل في السباق.
ALLaM-AI/ALLaM-7B-Instruct-preview,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,استعادت شرطة ماديا براديش الحاسوب المحمول المسروق والهاتف المحمول.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","قال نائب المفتش العام دي كي آريا ""لقد اعتقلنا خمسة أشخاص قاموا باغتصاب المرأة السويسرية واستعدنا هاتفها المحمول وجهاز الكمبيوتر الخاص بها""."
ALLaM-AI/ALLaM-7B-Instruct-preview,"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.",أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,أسماء المتهمين هي بابا كانجور، بهوتا كانجور، رامبرو كانجور، غزة كانجور وفيشنو كانجور.
ALLaM-AI/ALLaM-7B-Instruct-preview,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.,قال مدير الشرطة تشاندرا شيكار سولانكِي إن المتهم حضر إلى المحكمة ووجوههم مغطاة.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Although three people were inside the house when the car impacted it, none of them were hurt.",بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.,مع أن ثلاثة أشخاص كانوا داخل البيت عندما اصطدمت به السيارة، لم يصب أي منهم بأذى.
ALLaM-AI/ALLaM-7B-Instruct-preview,"However, the driver sustained serious injuries to the head.",لكن أصيب السائق بجروح خطيرة في الرأس.,ومع ذلك، أصيب السائق بجروح خطيرة في الرأس.
ALLaM-AI/ALLaM-7B-Instruct-preview,The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.,لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.,أُغلِقَت الطريق التي وقع فيها الحادث مؤقتًا بينما حررت خدمات الطوارئ السائق من سيارة أودي تي تي الحمراء.
ALLaM-AI/ALLaM-7B-Instruct-preview,He was initially hospitalised in the James Paget Hospital in Great Yarmouth.,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,أُدْخِلَ في البداية إلى المستشفى في مستشفى جيمس باجيت في جريت يارموث.
ALLaM-AI/ALLaM-7B-Instruct-preview,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.,انتقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.
ALLaM-AI/ALLaM-7B-Instruct-preview,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,أُديکويا قد اُتهمت في محكمة شريف إدنبرة بقتل ابنها منذ ذلك الحين.
ALLaM-AI/ALLaM-7B-Instruct-preview,"She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.",إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,هي رهن الاحتجاز إلى حين توجيه الاتهام ومحاكمتها، ولكن أي دليل من شهود العيان قد يكون مشوبًا لأن صورتها قد نُشرت على نطاق واسع.
ALLaM-AI/ALLaM-7B-Instruct-preview,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,هذا أمر شائع في أماكن أخرى في المملكة المتحدة، لكن العدالة الاسكتلندية تعمل بطريقة مختلفة، وقد رأت المحاكم أن نشر الصور قد يكون مُضرًا.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""","لاحظت البروفيسورة باميلا فيرغسون من جامعة دندي ""يبدو أن الصحفيين يمشون على خطٍ رفيع إذا قاموا بنشر صور المشتبه بهم وما إلى ذلك."""
ALLaM-AI/ALLaM-7B-Instruct-preview,"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.",أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,مَكتَب التاج، الذي يتولى المسؤولية العامة عن الملاحقات القضائية، قد أشار إلى الصحفيين بأنه لن يتم الإدلاء بأي تعليق آخر على الأقل حتى لائحة الاتهام.
ALLaM-AI/ALLaM-7B-Instruct-preview,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.",وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,الوثيقة، وفقًا للتسريب، ستشير إلى نزاع الحدود، الذي تريده فلسطين على أساس حدود ما قبل حرب الشرق الأوسط عام 1967م.
ALLaM-AI/ALLaM-7B-Instruct-preview,Other topics covered reportedly include the future state of Jerusalem which is sacred to both nations and the Jordan Valley issue.,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,ومن بين الموضوعات الأخرى التي يُقال إنها غطيت، تشمل مستقبل القدس الشريف، التي لها مكانة خاصة لدى كلا البلدين، وقضية وادي الأردن.
ALLaM-AI/ALLaM-7B-Instruct-preview,Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,تطالب إسرائيل ببقاء عسكري دائم في الوادي لمدة عشر سنوات بعد توقيع الاتفاق، بينما توافق السلطة الفلسطينية على بقاء هذا الوجود العسكري لمدة خمس سنوات فقط.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.",كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,المشرفون على الرماية في تجربة مكافحة الآفات الإضافية كانوا يخضعون لإشراف وثيق من قبل الحراس، حيث تم مراقبة التجربة وتقييم فعاليتها.
ALLaM-AI/ALLaM-7B-Instruct-preview,"In a partnership of NPWS and the Sporting Shooters Association of Australia (NSW) Inc, qualified volunteers were recruited, under the Sporting Shooters Association's hunting program.","في شراكة بين ""مصلحة المتنزهات الوطنية والحياة البرية"" و ""جمعية الرماة الرياضيين في أستراليا""، اختير متطوعون مؤهلون في إطار برنامج الصيد التابع للجمعية.",في شراكة بين NPWS ورابطة الصيادين الرياضيين في أستراليا (نيو ساوث ويلز) المحدودة، تم تجنيد متطوعين مؤهلين، بموجب برنامج الصيد التابع لرابطة الصيادين الرياضيين.
ALLaM-AI/ALLaM-7B-Instruct-preview,"According to Mick O'Flynn, the Acting Director Park Conservation and Heritage with the NPWS, the four shooters selected for the first shooting operation received comprehensive safety and training instruction.",ووفقًا لما ذكره ميك أوفلين،القائم بأعمال مدير منظّمة الحفاظ على المنتزهات والتّراث التّابعة لNPWS، فإن الصّيّادون الأربعة الّذين اختيروا لأوّل عمليّة صيد قد تلقوا إرشاداتِ السلامة والتدريباتٍ الشاملة.,وَفْقَ ما ذَكَرَ ميك أوفلين، المديرُ المُؤَقَّتُ لِحِفْظِ الحَدائِقِ وتَراثِ الحَدائِقِ في السُّلْطَةِ، فإنَّ الرُّمَّاحَ الأربعةَ الذينَ اُخْتِيروا لِلْغَزْوِ الأوَّلِ قدْ تَلَقَّوا تَدريبًا شامِلًا في السَّلامةِ والتَّدْريبِ.
ALLaM-AI/ALLaM-7B-Instruct-preview,Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.,أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء.,أدى مارتلي اليمين الدستورية أمام مجلس انتخابي مؤقت جديد يضم تسعة أعضاء أمس.
ALLaM-AI/ALLaM-7B-Instruct-preview,It is Martelly's fifth CEP in four years.,إنه المجلس الانتخابي المؤقت الخامس لمارتيلي خلال أربع سنوات.,إِنَّهُ الْخَامسُ لِمَرْتِلِّي فِي أَرْبَعِ سِنَوَاتٍ.
ALLaM-AI/ALLaM-7B-Instruct-preview,Last month a presidential commission recommended the prior CEP's resignation as part of a package of measures to move the country towards new elections.,في الشهر الماضي أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت في إطار مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.,في الشهر الماضي، أوصت لجنة رئاسية باستقالة الهيئة السابقة للانتخابات الرئاسية كجزء من حزمة من التدابير لنقل البلاد نحو انتخابات جديدة.
ALLaM-AI/ALLaM-7B-Instruct-preview,The commission was Martelly's response to widespread anti-regime protests that started in October.,كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.,كان المجلس رد فعل مارتلي على الاحتجاجات المناهضة للنظام التي بدأت في أكتوبر.
ALLaM-AI/ALLaM-7B-Instruct-preview,"The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.",اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.,تسببت الاحتجاجات العنيفة أحيانًا في فشل إجراء الانتخابات، التي كان من المقرر إجراؤها منذ عام 2011.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.","تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز ""آي بود"" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.",حوالي 60 حالة من حالات ارتفاع درجة حرارة أجهزة الآي بود المعطلة تم الإبلاغ عنها، مما تسبب في وقوع ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.",قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.,قالَتِ الوَزَارَةُ اليابانية لِلْاقتصَادِ والتِّجَارَةِ والصِّنَاعَةِ (METI) إِنَّهَا كَانَتْ عَلَى عِلْمٍ بِـ ٢٧ حَادِثَة مُتَعَلِّقَة بِـ هَذِهِ الأَجهِزَة.
ALLaM-AI/ALLaM-7B-Instruct-preview,"Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","في الأسبوع الماضي، أعلنت METI أن Apple أبلغتها بـ 34 حادثا إضافيا من حوادث الانهاك، أطلقت عليها الشركة اسم ""غير خطيرة"".","في الأسبوع الماضي، أعلنت وزارة الاقتصاد والتجارة والصناعة اليابانية (METI) أن شركة أبل قد أعلمتها عن 34 حادثة إضافية لارتفاع درجة الحرارة، ووصفتها الشركة بأنها ""غير خطيرة""."
ALLaM-AI/ALLaM-7B-Instruct-preview,"The ministry responded by calling Apple's postponement of the report ""truly regrettable.""","ردت الوزارة على دعوة تأجيل أبل للتقرير بأنه ""مؤسف حقاً"".","استجابت الوزارة بأن وصفت تأجيل أبل لتقريرها بأنه ""حقاً مؤسف""."
ALLaM-AI/ALLaM-7B-Instruct-preview,The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).,وضربَ الزلزال ماريانا في الساعة ٠٧:١٩ صباحاً بالتوقيت المحلي (الجمعة ٠٩:١٩ مساءً بتوقيت جرينتش).,ضرب الزلزال ماريانا في الساعة 07:19 صباحًا بالتوقيت المحلي (09:19 مساءً بتوقيت جرينتش يوم الجمعة).
ALLaM-AI/ALLaM-7B-Instruct-preview,The Northern Marianas emergency management office said that there were no damages reported in the nation.,صرح مكتب إدارة الطوارئ في شمال ماريانا أنه لم يتم الإبلاغ عن أية أضرار في البلاد.,قال مكتب إدارة الطوارئ في جزر ماريانا الشمالية إنه لم يتم الإبلاغ عن أي أضرار في البلاد.
ALLaM-AI/ALLaM-7B-Instruct-preview,Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.,كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.,وَذَكَرَ مَرْكَزُ إِنْذَارِ تَسُونَامِي البَحْرِ الْوَاسِعِ أَيْضًا أَنَّهُ لَا يُوجَدُ إِشَارَةٌ إِلَى تَسُونَامِي.
ALLaM-AI/ALLaM-7B-Instruct-preview,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.",لقد أخذ شرطي فلبيني سابق سائحين من هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مدينة مانيلا عاصمة دولة الفلبين.,حَبَسَ شرطي فلبيني سابق سياح هونغ كونغ كرهائن بعد أن اختطف الحافلة التي تقلهم في مانيلا، عاصمة الفلبين.
ALLaM-AI/ALLaM-7B-Instruct-preview,Rolando Mendoza fired his M16 rifle at the tourists.,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,رُولَانْدُو مَنْدُوزا أطلق النار على السياح بمسدسه من طراز M16.
ALLaM-AI/ALLaM-7B-Instruct-preview,Several hostages have been rescued and least six have been confirmed dead so far.,أُنقذ العديد من الرهائن وتأكد مقتل ستة على الأقل حتى اللحظة.,أُنقِذَ العديدُ من الرهائنِ وقُتِلَ على الأقل ستةٌ حتى الآن.
