model,src,ref,hyp
silma-ai/SILMA-9B-Instruct-v1.0,كتب فلوك أن محاولات البعض للطغيان على النساء ليتوقفوا عن الحديث عن صحة النساء باءت بالفشل.,Fluke wrote that the efforts by some to drown out women from speaking out about women’s health were unsuccessful.,
silma-ai/SILMA-9B-Instruct-v1.0,لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية.,She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.,"I have reached this conclusion because of the many positive comments and encouragement I have seen, both from men and women, who encourage considering birth control as a medical necessity."
silma-ai/SILMA-9B-Instruct-v1.0,عندما توقف القتال بعد نقل الجرحى إلى المستشفى، بقي حوالي 40 من السجناء الباقين في الفناء ورفضوا العودة إلى زنازينهم.,"When the fighting ceased after the wounded were transported to the hospital, about 40 of the other remaining inmates stayed in the yard and refused to return to their cells.",
silma-ai/SILMA-9B-Instruct-v1.0,يحاول المتفاوضون تصحيح الوضع، ولكن مطالب السجناء غير واضحة.,"Negotiators tried to rectify the situation, but the prisoners' demands are not clear.","Negotiators are trying to rectify the situation, but the demands of the prisoners are unclear."
silma-ai/SILMA-9B-Instruct-v1.0,بين الساعة 10:00 إلى 11:00 مساءً بتوقيت الجبل، أُضرِمَ حريقٌ من قبل النزلاء في الفناء.,"Between 10:00-11:00 pm MDT, a fire was started by the inmates in the yard.","Between 10:00 and 11:00 PM local time, a fire was started by guests in the courtyard."
silma-ai/SILMA-9B-Instruct-v1.0,سرعان ما دخل ضباط مجهزون بعدة الشغب الساحة وحاصروا النزلاء بالغاز المسيل للدموع.,"Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas.","Quickly, armed officers entered the square and besieged the residents with tear gas."
silma-ai/SILMA-9B-Instruct-v1.0,وقد أخمدت فرق الإنقاذ النار في نهاية المطاف بحلول الساعة 11:35 مساء.,Fire rescue crews eventually doused the fire by 11:35 pm.,"And finally, the rescue teams extinguished the fire at 11:35 pm."
silma-ai/SILMA-9B-Instruct-v1.0,بعد بناء السد عام 1963، توقفت الفيضانات الموسمية التي من شأنها أن تنشر الرواسب في جميع أنحاء النهر.,"After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.","After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river stopped."
silma-ai/SILMA-9B-Instruct-v1.0,مثلت تلك الرواسب ضرورة لتكوين مياه ضحلة وشواطئ، وهو ما شكّل موطناً للحياة البرية.,"This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.","Those sediments were essential for the formation of shallow waters and beaches, which provided a habitat for wildlife."
silma-ai/SILMA-9B-Instruct-v1.0,ونتيجة لذلك، انقرض نوعان من الأسماك، وأصبح نوعان آخران معرضين للخطر، بما في ذلك الشوب الأحدب.,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.","As a result, two species of fish went extinct, and two others became endangered, including the humphead wrasse."
silma-ai/SILMA-9B-Instruct-v1.0,رغم أن منسوب المياه سيرتفع بضعة أقدام فحسب بعد الفيضان، إلا أن المسؤولين يأملون أن يكون ذلك كافياً لاستعادة قضبان الرمال المتآكلة في اتجاه مجرى النهر.,"Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.","Although the water level will rise by a few feet after the flood, officials hope that it will be enough to restore the eroded sandbars in the direction of the river flow."
silma-ai/SILMA-9B-Instruct-v1.0,لم يصدر تحذير عن تسونامي، ووفقا لوكالة جاكرتا للجيوفيزياء، لن يصدر تحذير عن تسونامي لأن الزلزال لم يستوف متطلبات 6.5 درجة.,"No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.","No tsunami warning was issued, and according to the Jakarta Geospatial Agency, no tsunami warning will be issued because the earthquake did not meet the 6.5 magnitude requirement."
silma-ai/SILMA-9B-Instruct-v1.0,على الرغم من عدم وجود خطر حدوث تسونامي، بدأ السكان في الذعر وبدأوا في مغادرة أعمالهم و منازلهم.,"Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.","Although there was no risk of a tsunami, the residents panicked and started leaving their work and homes."
silma-ai/SILMA-9B-Instruct-v1.0,على الرغم من أن وينفري كانت متأثرةً في وداعها، إلا أنها أوضحت لجمهورها أنها ستعود.,"Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.","Despite being affected by her farewell, Winifred assured her audience that she would return."
silma-ai/SILMA-9B-Instruct-v1.0,"""هذا لن يكون وداعاً. هذا هو إغلاق فصل وبداية فصل جديد.""","""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""",This will not be a farewell. This is the closing of a chapter and the beginning of a new one.
silma-ai/SILMA-9B-Instruct-v1.0,أشارت النتائج النهائية للانتخابات الرئاسية والبرلمانية في ناميبيا إلى إعادة انتخاب الرئيس الحالي هيفيكيبنيي بوهامبا بفارق كبير.,"Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.",
silma-ai/SILMA-9B-Instruct-v1.0,كما احتفظ الحزب الحاكم، وهو المنظمة الشعبية لجنوب غرب أفريقيا (سوابو)، بالأغلبية في الانتخابات البرلمانية.,"The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.","As the ruling party, the People's Organization for the Liberation of South West Africa (SWAPO), retained its majority in the parliamentary elections."
silma-ai/SILMA-9B-Instruct-v1.0,وقد توغلت قوات التحالف والقوات الأفغانية في المنطقة لتأمين الموقع وأرسلت طائرات التحالف الأخرى للمساعدة.,Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist.,And the coalition forces and the Afghan forces penetrated the area to secure the site and sent other coalition aircraft to assist.
silma-ai/SILMA-9B-Instruct-v1.0,وقع حادث التحطم في أعالي التضاريس الجبلية، ويُعتقد أنه كان نتيجةً لنيران عدائية.,"The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.","An accident occurred in the highlands, and it is believed to be due to enemy fire."
silma-ai/SILMA-9B-Instruct-v1.0,تُواجَه جهود البحث عن موقع التحطم بسوء الأحوال الجوية والتضاريس القاسية.,Efforts to search for the crash site are being met by bad weather and harsh terrain.,
silma-ai/SILMA-9B-Instruct-v1.0,"أعربت منظمة ""مانجولا"" الخيرية الطبية ومنظمة أطباء بلا حدود ومنظمة الصحة العالمية، إن هذا هو أسوأ تفشٍ مسجل في البلاد.","The medical charity Mangola, Medecines Sans Frontieres and the World Health Organisation say it is the worst outbreak recorded in the country.",
silma-ai/SILMA-9B-Instruct-v1.0,"قال المتحدث باسم منظمة أطباء بلا حدود ""ريتشارد فيرمان"": ""تتجه أنغولا نحو تفشي هو الأسوأ على الإطلاق ولا يزال الوضع سيئاً للغاية في أنغولا"".","Spokesman for Medecines Sans Frontiere Richard Veerman said: ""Angola is heading for its worst ever outbreak and the situation remains very bad in Angola,"" he said.",
silma-ai/SILMA-9B-Instruct-v1.0,بدأت الألعاب في تمام الساعة 10:00 صباحاً مع طقس رائع، وبغض النظر عن رذاذ منتصف الصباح الذي سرعان ما اختفى، فقد كان يوماً مثالياً لسباعيات الرجبي.,"The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.",
silma-ai/SILMA-9B-Instruct-v1.0,استهلت دولة جنوب أفريقيا -مصنفة البطولة الأولى- المنافسة كما ينبغي بتحقيقها فوز سهل بنتيجة 26 - 00 على زامبيا المصنفة الخامسة في البطولة.,Tournament top seeds South Africa started on the right note when they had a comfortable 26 - 00 win against 5th seeded Zambia.,
silma-ai/SILMA-9B-Instruct-v1.0,على الرغم من أن الأداء الباهت الذي ظهر به الفريق في المباراة ضد أخواتهن الجنوبيات، إلا أن جنوب أفريقيا قد استمرت في التحسن مع تقدم البطولة.,"Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.",
silma-ai/SILMA-9B-Instruct-v1.0,لقد جعل دفاع الفريق المنضبط ومهاراته في التعامل مع الكرة وعمله الجماعيُّ الممتاز، فريق متميز وكان من الواضح أن هذا هو الفريق الذي يجب التغلب عليه.,"Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.",
silma-ai/SILMA-9B-Instruct-v1.0,صرّح المسؤولون عن مدينة أمستردام ومتحف آن فرانك أن الشّجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها كانت على وشك السقوط.,Officials for the city of Amsterdam and the Anne Frank Museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over.,
silma-ai/SILMA-9B-Instruct-v1.0,كان من المقرر إعدامها يوم الثلاثاء، ولكن أنقذها حكم مستعجل من المحكمة.,"It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.","She was scheduled to be executed on Tuesday, but a last-minute court ruling saved her."
silma-ai/SILMA-9B-Instruct-v1.0,"جميع مداخل الكهف، التي سُمّيت ""الأخوات السبعة""، يبلغ قطرها على الأقل من 100 إلى 250 متراً (من 328 إلى 820 قدماً).","All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",
silma-ai/SILMA-9B-Instruct-v1.0,تظهر صور الأشعة تحت الحمراء أن التغيرات في درجات الحرارة بين الليل والنهار تبين أنها كهوف محتملة.,Infrared images show that the temperature variations from night and day show that they are likely caves.,
silma-ai/SILMA-9B-Instruct-v1.0,"""إنهم أبرد من السطح المحيط نهاراً وأكثر دفئاً منه في الليل.""","""They are cooler than the surrounding surface in the day and warmer at night.",They are colder than the surrounding surface during the day and warmer than it at night.
silma-ai/SILMA-9B-Instruct-v1.0,"إن سلوكهم الحراري ليس ثابتًا مثل الكهوف الكبيرة على الأرض التي غالبًا ما تحافظ على درجة حرارة ثابتة إلى حدٍ ما ، لكنه يتفق مع كونها ثقوباً عميقة في الأرض، ""كما قال جلين كوشينغ من هيئة المساحة الجيولوجية الأمريكية (يو إس جي إس) ومن جامعة شمال أريزونا التي تقع في فلاغستاف، أريزونا.","Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",
silma-ai/SILMA-9B-Instruct-v1.0,في فرنسا، كان التصويت بشكل تقليدي هو عبارة عن تجربة ذات تكنولوجيا منخفضة: حيث يعزل الناخبون أنفسهم في كشك، ويضعون ورقة مطبوعة بشكل مسبق مشيرة إلى مرشحهم المفضل في ظرف.,"In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.","In France, voting was traditionally a low-tech experience: voters would isolate themselves in a booth, and place a pre-printed ballot indicating their preferred candidate in an envelope."
silma-ai/SILMA-9B-Instruct-v1.0,بعد تحقق المسؤولين من هوية الناخب، يضع الظرف في صندوق الاقتراع ويوقع على قائمة المصوتين.,"After officials verify the voter's identity, the voter drops the envelope into the ballot box and signs the voting roll.","After the officials verify the voter's identity, they place the ballot in the ballot box and sign the voter list."
silma-ai/SILMA-9B-Instruct-v1.0,يقنن القانون الانتخابي الفرنسي الإجراءات بصرامة غير محببة.,French electoral law rather strictly codifies the proceedings.,The French electoral law is very strict and not very popular.
silma-ai/SILMA-9B-Instruct-v1.0,ومنذ عام 1988، يجب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يشهدوا عدم وجود مظاريف في بداية التصويت، وأنه لا تتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمأذون لهم حسب الأصول والمفوضين.,"Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.","Since 1988, ballot boxes must be transparent so that voters and observers can witness the absence of envelopes at the beginning of the vote, and that only envelopes of registered and authorized voters are added according to the rules and authorized persons."
silma-ai/SILMA-9B-Instruct-v1.0,يمكن للمرشحين أن يرسلوا ممثلين ليشهدوا على كل جزء من العملية. وفي المساء، يتم عد الأصوات من قبل المتطوعين تحت إشراف مكثف باتباع إجراءات محددة.,"Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.","Candidates can send representatives to witness each stage of the process. In the evening, the votes are counted by volunteers under close supervision following specific procedures."
silma-ai/SILMA-9B-Instruct-v1.0,أصبح Eee PC من ASUS الذي أُطلق في وقت سابق في جميع أنحاء العالم لعوامل توفير التكاليف والقدرة الوظيفية، موضوعاً مثيراً في شهر تكنولوجيا المعلومات في تايبيه لعام 2007.,"ASUS Eee PC, earlier launched world-wide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.",
silma-ai/SILMA-9B-Instruct-v1.0,لكن سوق المستهلكين لأجهزة الحاسوب المحمولة سيتنوع ويتغير جذرياً بعد أن حازت شركة أسوس في 2007 على جائزة تايوان للاستدامة المقدمة من القسم التنفيذي يوان من حكومة جمهورية الصين.,But the consumer market on laptop computer will be radically varied and changed after ASUS was awarded in the 2007 Taiwan Sustainable Award by Executive Yuan of the Republic of China.,But the consumer market for portable computers will diversify and change dramatically after Asus won the Taiwan Sustainability Award in 2007 from the Executive Yuan of the Republic of China.
silma-ai/SILMA-9B-Instruct-v1.0,"وصف موقع المحطّة الإلكتروني العمل بأنه ""مسرح إذاعي على الطريقة القديمة، بانعطاف غريب الأطوار، جديد وصارخ!""","The station's web site describes the show as ""old school radio theater with a new and outrageous geeky spin!""",
silma-ai/SILMA-9B-Instruct-v1.0,"في أيامه الأولى، أُذيع البرنامج حصراً على موقع راديو الإنترنت الموجود منذ فترة طويلة ""توجي نت راديو""، وهو الموقع الذي يركز على الراديو الحواري.","In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.","In its early days, the program was broadcast exclusively on the long-standing internet radio site ""Tujinet Radio"", which focuses on talk radio."
silma-ai/SILMA-9B-Instruct-v1.0,"في أواخر عام 2015، أنشأت ""توجي نت"" راديو ""أسترو نت "" كمحطة إذاعية تابعة.","In late 2015, TogiNet established AstroNet Radio as a subsidiary station.","In late 2015, ""Togi Net"" established ""Astro Net"" as a subsidiary radio station."
silma-ai/SILMA-9B-Instruct-v1.0,عرض البرنامج في الأصل ممثلي صوت الهواة، من محلية إلى شرق تكساس.,"The show originally featured amateur voice actors, local to East Texas.","The program was originally presented by amateur voice actors, from local to East Texas."
silma-ai/SILMA-9B-Instruct-v1.0,"أفادت تقارير باستمرار أعمال النهب على نطاق واسع حتى صباح اليوم التالي وذلك لغياب ضباط إنفاذ القانون عن شوارع مدينة ""بيشكك"".","Widespread looting reportedly continued overnight, as law enforcement officers were not present on Bishkek's streets.",
silma-ai/SILMA-9B-Instruct-v1.0,"وصف أحد المراقبين مدينة بيشكيك بأنها تغرق في حالة من ""فقدان السيطرة""، حيث تجولت عصابات من الناس في الطرقات وقاموا بنهب مخازن السلع الاستهلاكية.","Bishkek was described as sinking into a state of ""anarchy"" by one observer, as gangs of people roamed the streets and plundered stores of consumer goods.",
silma-ai/SILMA-9B-Instruct-v1.0,"حمّل العديد من سكان مدينة ""بشكيك"" المتظاهرين في الجنوب حالة الفوضى.",Several Bishkek residents blamed protesters from the south for the lawlessness.,"Many residents of the city of ""Bishkek"" in the south have been in a state of chaos."
silma-ai/SILMA-9B-Instruct-v1.0,هزمت جنوب أفريقيا فريق الرجبي النيوزيلندي الملقب بالسود في مباراة اتحاد ثلاثي الأمم للرجبي في استاد رويال بافوكينج في روستنبرج بجنوب أفريقيا.,"South Africa have defeated the All Blacks (New Zealand) in a rugby union Tri Nations match at the Royal Bafokeng Stadium in Rustenburg, South Africa.",
silma-ai/SILMA-9B-Instruct-v1.0,كانت النتيجة النهائية فوز بنقطة واحدة، 21 إلى 20، لتنهي مسيرة الفوز الخاصة بفريق أول بلاكس التي دامت ل15 مباراة.,"The final score was a one-point victory, 21 to 20, ending the All Blacks' 15 game winning streak.",
silma-ai/SILMA-9B-Instruct-v1.0,بالنسبة لمنتخب جنوب أفريقيا للرغبي، أنهى هذا سلسلة هزائم استمرّت لخمس مباريات.,"For the Springboks, it ended a five-match losing streak.",
silma-ai/SILMA-9B-Instruct-v1.0,كانت المباراة النهائية لأول بلاكس، الذين سبق لهم الفوز بالفعل باللقب قبل أسبوعين.,"It was the final match for the All Blacks, who had already won the trophy two weeks ago.","The final match for the first blacks, who had already won the title two weeks ago."
silma-ai/SILMA-9B-Instruct-v1.0,ستُعقد المباراة الأخيرة من السلسلة الأسبوع القادم في ملعب إليس بارك في جوهانسبرغ عندما يقابل منتخب جنوب أفريقيا للرغبي أستراليا.,"The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.",The last match of the series will be held next week at Ellis Park in Johannesburg when the South African rugby team meets Australia.
silma-ai/SILMA-9B-Instruct-v1.0,ضرب زلزال متوسط القوة مونتانا الغربية الساعة ١٠:٠٨ مساءً. يوم الاثنين.,A moderate earthquake shook western Montana at 10:08 p.m. on Monday.,A moderate earthquake struck western Montana at 10:08 p.m. on Monday.
silma-ai/SILMA-9B-Instruct-v1.0,ولم ترد تقارير فورية عن وقوع أضرار من قبل هيئة المسح الجيولوجي الأمريكي (USGS) ومركز معلومات الزلازل الوطني التابع لها.,No immediate reports of damage have been received by the United States Geological Survey (USGS) and its National Earthquake Information Center.,No immediate reports of damage were received from the US Geological Survey (USGS) and its National Earthquake Information Center.
silma-ai/SILMA-9B-Instruct-v1.0,وكان مركز الزلزال على بعد حوالي 20 كم (15 ميلاً) بين شمال وشمال شرق ديلون، وحوالي 65 كم (40 ميلاً) جنوب بوتي.,"The earthquake was centered about 20 km (15 miles) north-northeast of Dillon, and about 65 km (40 miles) south of Butte.",
silma-ai/SILMA-9B-Instruct-v1.0,تأكد إصابة بطة برية نافقة بسلالة إنفلونزا الطيور القاتلة للإنسان، H5N1، وقد عثر عليها يوم الاثنين، في مستنقعات بالقرب من ليون في شرق فرنسا.,"The strain of bird flu lethal to humans, H5N1, has been confirmed to have infected a dead wild duck, found on Monday, in marshland near Lyon in the east of France.",
silma-ai/SILMA-9B-Instruct-v1.0,فرنسا هي البلد السابع ضمن الاتحاد الأوروبي الذي يعاني من هذا الفيروس؛ بعد النمسا وألمانيا وسلوفينيا وبلغاريا واليونان وإيطاليا.,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy.","France is the seventh country in the European Union to be affected by this virus; after Austria, Germany, Slovenia, Bulgaria, Greece and Italy."
silma-ai/SILMA-9B-Instruct-v1.0,وتبقى الحالات المشتبه في إصابتها بفيروس H5N1 في كرواتيا والدنمارك غير مؤكدة.,Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.,And the cases suspected of being infected with the H5N1 virus in Croatia and Denmark are not confirmed.
silma-ai/SILMA-9B-Instruct-v1.0,"لقد رفع تشامبرز دعوى قضائيةً ضد الله بتهمة ""انتشار الموت والدمار ترويع الملايين من سكان الأرض"".","Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""",
silma-ai/SILMA-9B-Instruct-v1.0,"يزعم تشامبرز، وهو لا أدري، أن قضيته ""تافهة"" وأن ""أي شخص يستطيع مقاضاة أي شخص"".","Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody.""",
silma-ai/SILMA-9B-Instruct-v1.0,"القصة التي قُدمت بالأوبرا الفرنسية، لكاميل سان ساينز، هي قصة فنان ""حياته محكومة بحب المخدرات واليابان.""","The story presented in the French opera, by Camille Saint-Saens, is of an artist ""whose life is dictated by a love for drugs and Japan.""",
silma-ai/SILMA-9B-Instruct-v1.0,ونتيجة لذلك، يدخن الفنانون لفائف القنب على خشبة المسرح، ويشجع المسرح نفسه الجمهور على مشاركتهم في ذلك.,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","As a result, the artists smoke cannabis joints on stage, and the theater itself encourages the audience to participate."
silma-ai/SILMA-9B-Instruct-v1.0,احتل رئيس مجلس النواب السابق نيوت جينجريتش، وحاكم تكساس ريك بيري، وعضوة الكونجرس ميشيل باكمان المراكز الرابع، والخامس، والسادس على التوالي.,"Former House Speaker Newt Gingrich, Texas governor Rick Perry, and Congresswoman Michele Bachmann finished in fourth, fifth, and sixth place, respectively.","Former House Speaker Newt Gingrich, Texas Governor Rick Perry, and Congresswoman Michelle Bachmann came in fourth, fifth, and sixth respectively."
silma-ai/SILMA-9B-Instruct-v1.0,"بعد ظهور النتائج، أثنى ""جينجريتش"" على ""سانتوروم""، لكنه وجه كلمات لاذعة إلى ""رومني""، والذي بُثت حملة إعلانية سلبية في ولاية ""آيوا"" ضد ""جينجريتش"" نيابةً عنه.","After the results came in, Gingrich lauded Santorum, but had tough words for Romney, on whose behalf negative campaign advertisements were aired in Iowa against Gingrich.","After the results were released, ""Gingerich"" praised ""Santorum"", but he made harsh words to ""Romney"", who had a negative campaign ad aired in ""Iowa"" against ""Gingerich"" on his behalf."
silma-ai/SILMA-9B-Instruct-v1.0,"صرح بيري أنه قد ""أعود إلى تكساس لتقييم نتائج المؤتمر الحزبي للليلة، وتحديد ما إذا كان هناك مجال للتقدم لي في هذا السباق""، لكن قال لاحقاً أنه سيظل في السباق وينافس في 21 من كانون الثاني في انتخابات كارولاينا الجنوبية.","Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",
silma-ai/SILMA-9B-Instruct-v1.0,قررت باكمان، التي فازت في استفتاء آميس سترو في أغسطس، إنهاء حملتها الانتخابية.,"Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",
silma-ai/SILMA-9B-Instruct-v1.0,نُقل المصور إلى مركز رونالد ريجان الطبي بجامعة كاليفورنيا حيث وافته المنية لاحقاً.,"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.","The photographer was transferred to Ronald Reagan UCLA Medical Center, where he died later."
silma-ai/SILMA-9B-Instruct-v1.0,"وبحسب ما ورد في التقارير، فإنه كان في العشرينيات من عمره. وقال بيبر في بيان: ""بينما لم أكن حاضراً ولم أتواجد بشكل مباشر في هذا الحادث المأساوي، فإن أفكاري ودعواتي مع عائلة الضحية.""","He was reportedly aged in his 20s. In a statement, Bieber said ""[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim.""","According to reports, he was in his twenties. Piper said in a statement: ""While I was not present and did not directly witness this tragic incident, my thoughts and prayers are with the victim's family."""
silma-ai/SILMA-9B-Instruct-v1.0,تبين موقع TMZ الإخباري الترفيهي أن المصور أوقف مركبته على الجانب الآخر من شارع سيبولفيدا بوليفارد وحاول التقاط صور لحاجز الشرطة قبل عبور الطريق والمتابعة، مما دفع ضابط شرطة دورية الطرق السريعة في كاليفورنيا إلى عمل توقيف لحركة المرور لأمره بالعودة مرتين.,"Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures of the police stop before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across, twice.",
silma-ai/SILMA-9B-Instruct-v1.0,وبحسب ما ذكرته الشّرطة، فإنه ليس من المرجّح أن يواجه سائق المركبة التي صدمت المصوّر أيّ تهم جنائيّة.,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","According to the police, it is unlikely that the driver of the vehicle that hit the photographer will face any criminal charges."
silma-ai/SILMA-9B-Instruct-v1.0,أخفق عدد من الدول في الوصول لمنصة التتويج نظراً للتنافس على ثمانية عشر ميدالية فقط في كل اليوم.,"With only eighteen medals available a day, a number of countries have failed to make the medal podium.",A number of countries failed to reach the podium due to the competition for only eighteen medals per day.
silma-ai/SILMA-9B-Instruct-v1.0,"حصلت ""آنا يوكيمسن"" ممثلة هولندا على المركز التاسع في فئة ترتيب السيدات في ""سوبر-جي"" يوم أمس، واحتلت فنلندا مع ""كاتيا سارينن"" المركز العاشر في نفس الحدث.","They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.",
silma-ai/SILMA-9B-Instruct-v1.0,وقد احتل الأسترالي ميتشل جورلي المركز الحادي عشر في بطولة سوبر-جي للرجال. واحتل المنافس التشيكي أولدريش جيلينك المركز السادس عشر في بطولة سوبر-جي للرجال.,Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,
silma-ai/SILMA-9B-Instruct-v1.0,احتلّ المركز الخامس عشر المكسيكي أرلي فلاسكويز في سباق سوبر جي في وضع الجّلوس للرجال. بينما احتلّ آدم هول النيوزيلندي المركز التّاسع في بطولة سوبر جي في وضع الوقوف للرجال.,Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,
silma-ai/SILMA-9B-Instruct-v1.0,احتل المتزلج البولندي من ضعاف البصر ماسيج كريزيل والمرشدة آنا أوغارزينسكا المركز الثالث عشر في سباق Super-G. أنهى جونغ سورك بارك من كوريا الجنوبية السباق في المركز الرابع والعشرين في بطولة Super-G للرجال من المعوقين.,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,
silma-ai/SILMA-9B-Instruct-v1.0,يتمُّ إلقاء اللوم على قوات حفظ السلام التابعة للأمم المتحدة، الذين وصلوا إلى هايتي بعد زلزال ٢٠١٠، بسبب انتشار المرضِ الذي بدأ بالقرب من مُعسكر القوات.,"UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.","The United Nations peacekeeping forces, who arrived in Haiti after the 2010 earthquake, are blamed for the spread of the disease that started near the troops' camp."
silma-ai/SILMA-9B-Instruct-v1.0,وفقًا للدعوى القضائية، فإنّ نفايات معسكر الأمم المتّحدة لم تُعقَّم كما ينبغي، ممّا أدّى إلى تسلل البكتيريا إلى رافد نهر أرتيبونايت، أحد أكبر أنهار هايتي.,"According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.",
silma-ai/SILMA-9B-Instruct-v1.0,قبل وصول القوات، لم تواجه هايتي مشاكل متعلقة بالمرض منذ القرن التاسع عشر.,"Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.","Before the arrival of the troops, Haiti had not faced any health problems since the 19th century."
silma-ai/SILMA-9B-Instruct-v1.0,قام المعهد الهايتي للعدالة والديمقراطية بالإشارة إلى دراساتٍ مُستقلّة تقترح أنه قد جلبت كتيبة حفظ السلام النيبالية التابعة للأمم المتحدة المرض بدون علم منها إلى هايتي.,The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,The Haitian Institute for Justice and Democracy pointed to independent studies suggesting that a Nepalese UN peacekeeping unit may have unknowingly brought the disease to Haiti.
silma-ai/SILMA-9B-Instruct-v1.0,صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنه من المرجح أن يكون سبب تفشي المرض هو قوات حفظ السلام.,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",
silma-ai/SILMA-9B-Instruct-v1.0,أكد هاميلتون أن مستشفى جامعة هوارد استقبل المريض في حالة مستقرة.,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,
