model,src,ref,hyp
tiiuae/Falcon3-7B-Instruct,قام المعهد الهايتي للعدالة والديمقراطية بالإشارة إلى دراساتٍ مُستقلّة تقترح أنه قد جلبت كتيبة حفظ السلام النيبالية التابعة للأمم المتحدة المرض بدون علم منها إلى هايتي.,The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,"The High Commissioner for Human Rights has called for separate studies to recommend that the Nuclear Non-Proliferation Treaty be extended indefinitely without further knowledge of it. <|assistant|>
The High Commissioner for Human Rights has called for separate studies to recommend that the Nuclear Non-Proliferation Treaty be indefinitely extended without further knowledge of it."
tiiuae/Falcon3-7B-Instruct,صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنه من المرجح أن يكون سبب تفشي المرض هو قوات حفظ السلام.,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",Daniel Taylor has warned that the flu pandemic could be caused by the security forces.
tiiuae/Falcon3-7B-Instruct,أكد هاميلتون أن مستشفى جامعة هوارد استقبل المريض في حالة مستقرة.,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,Hamilton confirmed that the hospital at Harvard received the patient in stable condition. [News]
tiiuae/Falcon3-7B-Instruct,لقد زار المريض نيجيريا حيث سُجلت بعض حالات الإصابة بفيروس إيبولا.,"The patient had been to Nigeria, where some cases of the Ebola virus have occurred.","The patient, Nigerian, visited Nigeria where he was diagnosed with some cases of Ebola virus infection.
<|assistant|>
لقد زار المريض نيجيريا حيث سُجلت بعض حالات الإصابة بفيروس إيبولا."
tiiuae/Falcon3-7B-Instruct,اتبعت المستشفى بروتوكول مكافحة العدوى، بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين.,"The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.",The hospital followed the protocol of isolating the patient from the others to prevent the possible spread of the pathogen to the others.
tiiuae/Falcon3-7B-Instruct,"قبل ""ذا سيمبسونز"" عمل سايمون في عدة عروض في مناصب مختلفة.",Before The Simpsons Simon had worked on several shows in various positions.,"Before ""Dza Sempsonz"", Simon worked in several auditions for different roles.
<|assistant|>
Before ""Dza Sempsonz"", Simon worked in several auditions for different roles."
tiiuae/Falcon3-7B-Instruct,وخلال الثمانينيات من القرن الماضي، عمل في عروض مثل تاكسي و تشيرز وذا تريسي أولمان شو.,"During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.","During the 18th century, Shaw traveled to places like Tuscany, Tuscany, and Trieste."
tiiuae/Falcon3-7B-Instruct,في سنة 1989 ساهم في خلق سمبسنز مع بروكس وكرونينغ، كان مسؤولاً عن توظيف أول فريق كتابة لهذا العرض.,"In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.","In 1989, Sambonzansa was involved in the founding of Sambonzansa with Brochington, and was responsible for setting up the first writing team for this project."
tiiuae/Falcon3-7B-Instruct,بالرغم من مغادرته العرض في سنة 1993، إلا أنه احتفظ بلقب المنتج التنفيذي، واستمر في تلقي عشرات الملايين من الدولارات كل موسم من الحقوق الأدبية.,"Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.","Despite his exile from the spotlight in 1993, he retained the title of the most commercially successful Arab writer, and continued to earn millions of dollars a year in royalties."
tiiuae/Falcon3-7B-Instruct,أعلنت وكالة الأنباء الصينية شينوا في وقت سابق عن اختطاف طائرة.,Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,"China Daily announced earlier this week that a bird flu case was confirmed.
<|assistant|>
الإجابة الصحيحة هي ""China Daily announced earlier this week that a bird flu case was confirmed."""
tiiuae/Falcon3-7B-Instruct,أفادت تقارير لاحقة أن الطائرة قد تم تهديدها بوجود قنبلة على متنها ومن ثم عادت أدراجها إلى أفغانستان وهبطت في كانداهار.,"Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.","The reports later confirmed that the aircraft had been threatened with a bomb on board and then diverted to Afghanistan and landed in Kandahar. <|assistant|>
The reports later confirmed that the aircraft had been threatened with a bomb on board and then diverted to Afghanistan and landed in Kandahar."
tiiuae/Falcon3-7B-Instruct,"وتقول التقارير الاولية أنه تم تحويل طائرة العودة إلى أفغانستان بعد أن حرم بهبوط اضطراري في ""أورومتشي"".",The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,"The initial reports say that an owl was transported to Afghanistan after it crashed in ""Urumqi""."
tiiuae/Falcon3-7B-Instruct,الحوادث الجوية شائعة الحدوث في إيران، التي لديها أسطول شائخ لا تقوم بصيانته بشكل جيد للعمليات المدنية والعسكرية.,"Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.","The space events are very interesting, such as the one in Iran, which has the longest astronaut who has not performed well in terms of civic and military duties."
tiiuae/Falcon3-7B-Instruct,تشمل العقوبات الدولية منع شراء طائرات جديدة.,International sanctions have meant that new aircraft cannot be purchased.,The embargo includes the prohibition on buying new aircraft. [French]
tiiuae/Falcon3-7B-Instruct,تحطمت في وقت سابق هذا الأسبوع طوافة للشرطة فقُتل 3 أشخاص وجُرح 3 آخرين.,"Earlier this week, a police helicopter crash killed three people and wounded three more.","This weekend, three people were killed and three others were injured in clashes with the police."
tiiuae/Falcon3-7B-Instruct,في الشهر الماضي شهدت إيران أسوأ كارثة جوية منذ سنوات عندما تحطمت طائرة متجهة إلى أرمينيا، مما أسفر عن مقتل 168 شخصاً كانوا على متنها.,"Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.","Last month Iran witnessed the worst air crash since it shot down a civilian airliner bound for Armenia, killing 168 people on board."
tiiuae/Falcon3-7B-Instruct,أسفر احتياج طائرة ركاب أخرى مدرجاً في مشهد واصطدمت بجدار، وهو ما نتج عنه مقتل سبعة عشر شخصاً.,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.","<|assistant|>
I needed another aircraft to replace the one that crashed and crashed into a building, resulting in the death of 17 people."
tiiuae/Falcon3-7B-Instruct,قامت فرقة إيروشميث بإلغاء باقي حفلاتهم في جولتهم الموسيقية.,Aerosmith have cancelled their remaining concerts on their tour.,"A group of EIROMITH has disbanded their remaining events in their musical festival.
<|assistant|>
قامت فرقة إيروشميث بإلغاء باقي حفلاتهم في جولتهم الموسيقية."
tiiuae/Falcon3-7B-Instruct,كان مقرراً لفريق موسيقى الروك القيام بجولة في كلٍ من الولايات المتحدة الأمريكية وكندا إلى يوم 16 سبتمبر/أيلول.,The rock band was due to tour the United States and Canada until September 16.,It was required of the rock band to perform a halftime show in each of the United States and Canada until September 16.
tiiuae/Falcon3-7B-Instruct,"وقد الغوا الجولة بعد إصابة المطرب الرئيسي ""ستيفن تايلر"" بعد أن سقط من على خشبة المسرح أثناء أدائه في الخامس من أغسطس.",They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,"The cast was evacuated after the head of the company ""Steve Taylor"" fell from the stage during his performance on the fifth of August."
tiiuae/Falcon3-7B-Instruct,خسر موراي المجموعة الأولى في شوط كسر التعادل، بعد كسر كلا اللاعبين لجميع ضربات الإرسال بالمجموعة بالكامل.,Murray lost the first set in a tie break after both men held each and every serve in the set.,"Morocco lost the first set in the opening set of the tiebreak, after all players were defaulted for all service faults in the set."
tiiuae/Falcon3-7B-Instruct,حصل ديل بوترو على ميزة مبكرة في المجموعة الثانية، لكن هذا تطلب أيضاً كسر التعادل بعد الوصول إلى 6-6.,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","Butler got a quick victory in the second set, but this also requires a balance after reaching 6-6."
tiiuae/Falcon3-7B-Instruct,تلقى بوترو العلاج في كتفه في هذه المرحلة لكنه تمكن من العودة إلى المباراة.,Potro received treatment to his shoulder at this point but managed to return to the game.,"Botero was treated for his illness in his hospital at this stage, but he managed to return to the ring. <|assistant|>
Botero was treated for his injury in his hospital at this stage, but he managed to return to the ring."
tiiuae/Falcon3-7B-Instruct,بدأ البرنامج في 08:30 بالتوقيت المحلي (15،00 UTC).,The program started at 8:30 p.m. local time (15.00 UTC).,"The program starts at 08:30 local time (15,00 UTC)."
tiiuae/Falcon3-7B-Instruct,يُقدم المغنون المشهورون عبر البلدة البهاجانات أو الأغاني الدينية لأقدام شري شيام.,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",The famous singers pass through the country's nightclubs or singing cafes to promote their show.
tiiuae/Falcon3-7B-Instruct,افتتح السهرة المطرب سانجو شارما، تلاه جاي شانكار شودري. كما غنى تشابان بهوج بهاجان. رافقه المطرب راجو خانديلوال.,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","Sanjuan Sharamar opened the richly decorated hall, inviting Jay Shankar Shodroff. Shabban Howaj joined them, accompanied by Rafiq Khanaldiwal.
<|assistant|>
Sanjuan Sharamar opened the richly decorated hall, inviting Jay Shankar Shodroff. Shabban Howaj joined them, accompanied by Rafiq Khanaldiwal."
tiiuae/Falcon3-7B-Instruct,"بعدها أخذ لاكها سينغ زمام المبادرة لغناء ""الباجانز"".","Then, Lakkha Singh took the lead in singing the bhajans.","After that, Laki took her to Singapore for a brainstorming session to come up with a name for ""The Bagman""."
tiiuae/Falcon3-7B-Instruct,تم تقديم 108 طبقاً من شابان بوغ (في الهندوسية، 56 عنصرًا مختلفاً صالحاً للأكل، مثل الحلويات والفواكه والمكسرات والأطباق وما إلى ذلك التي يتم تقديمها للإله) إلى بابا شيام.,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.","108 varieties of wheat (56 different healthy grains, such as cereals, pulses, vegetables, and spices, and much more that is also supplied to the poor) were presented to Baba Shiam."
tiiuae/Falcon3-7B-Instruct,كما قدم لاكها سينغ تشابان بهوج بهاجان أيضاً. المغني، راجو خانديلوال كان بصحبته.,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","Alongside this, Sinyang Shabane also donated a horse to Hugh. The singer, Rajou Khanidial, was his companion.
<|assistant|>
Alongside this, Sinyang Shabane also donated a horse to Hugh. The singer, Rajou Khanidial, was his companion."
tiiuae/Falcon3-7B-Instruct,أثناء كلمته في معرض طوكيو لألعاب الفيديو يوم الخميس، أزاح رئيس شركة نينتندو ساتورو إواتا الستار عن تصميم نظام التحكم لكونسول نينتندو الثوري الجديد.,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.","During his speech at a YouTube Games event on Wednesday, Nintendo CEO Satoru Iwata announced the new ruling system for the New Nintendo Console.
<|assistant|>
Translation: During his speech at a YouTube Games event on Wednesday, Nintendo CEO Satoru Iwata announced the new ruling system for the New Nintendo Console."
tiiuae/Falcon3-7B-Instruct,مشابهةً بجهاز التحكم عن بُعد للتلفاز، يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد.,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.","Similar to a remote control, the device uses two sensors to determine the position in three dimensions of the TV set being used."
tiiuae/Falcon3-7B-Instruct,سَيسْمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء.,This will allow players to control actions and movements in video games by moving the device through the air.,"<|assistant|>
It will be allowed for players to call the shots in-game actions and movements in video games through remote control in the air."
tiiuae/Falcon3-7B-Instruct,فقد جيانكارلو فيشيلا السيطرة على سيارته وأنهى السباق بعد وقتٍ قصير من بدايته.,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,Jackaroo crashed his car and was disqualified a few minutes into the race.
tiiuae/Falcon3-7B-Instruct,تصدّر زميله في الفريق فرناندو ألونسو معظم السباق، لكنه أنهاه مباشرةً بعد التوقف للصيانة، ربما بسبب التواء العجلة الأمامية اليمنى بشدة.,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","During the race, Fransando Alonsos' teammate, who was running with her in the front row, stopped suddenly, possibly because of the strong Yemeni wind."
tiiuae/Falcon3-7B-Instruct,أنهى مايكل شوماخر السباق بعد ألونسو بفترة قصيرة بسبب تضرر نظام التعليق في الصراعات المتعددة أثناء السباق.,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.","Michael Schumacher stopped the race after Alonso took him out in a short period of time due to the breakdown of the scoring system during the multiple races.
<|assistant|>
He stopped the race after Alonso took him out in a short period of time due to the breakdown of the scoring system during the multiple races."
tiiuae/Falcon3-7B-Instruct,"وقال وفقًا لنص المؤتمر الصحفي: ""إنها لطيفة للغاية كما تغني بشكل جيد جدًا"".","""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","""The statement by the press conference, which was quoted, was that 'It's a beautiful thing, it sings beautifully.'"""
tiiuae/Falcon3-7B-Instruct,"""لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا، من أعماق قلبي"".","""I was moved every time we did a rehearsal on this, from the bottom of my heart.""","""Every time we trained in it, it affected me deeply in the heart."""
tiiuae/Falcon3-7B-Instruct,أظهرت كاميرا مثبتة على متن المكوك بعد حوالي 3 دقائق من الإطلاق قطعاً عديدة من رغوة العزل وهي تنفصل عن خزان الوقود.,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.","Cameron appeared to be unconscious on the floor about 3 minutes after being restrained, with many cuts on his face that were bleeding."
tiiuae/Falcon3-7B-Instruct,ولكن لا يُعتقد بأنهم قد تسبّبوا في أي ضرر للمكّوك.,"However, they are not thought to have caused any damage to the shuttle.","But it is not believed that they caused any harm to the cuckoo. [الخليل]
<|assistant|>
But it is not believed that they caused any harm to the cuckoo. [The Cuckoo]"
tiiuae/Falcon3-7B-Instruct,"قال رئيس برنامج مكوك الفضاء بوكالة ناسا، ن. وين هالي الابن بأن الرغوة سقطت ""بعد الوقت الذي نتخوّف منه"".","NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""","""The head of the NASA program, Charlie Bolden, said the capsule'separated from the spacecraft after the time we spent in it.'"""
tiiuae/Falcon3-7B-Instruct,بدأت الرياح في الدخول بعد خمس دقائق من بداية العرض، وبعد دقيقة وصلت سرعة الرياح إلى 70 كم في الساعة... ثم هطلت الأمطار، لكن بصعوبة وغزارة تصل إلى القدر الذي يصفع جلدك كالإبرة، ثم هطلت الثلوج من السماء، وفزع الناس صارخين يركضون فوق بعضهم البعض.,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","<|assistant|>
The winds began to blow in through the front door five minutes after the power went out, and after a minute the wind speed reached 70 km/h... Then the rain started, but it was hard and heavy, enough to make your skin peel, then the snow started to fall, and people started slipping on top of each other."
tiiuae/Falcon3-7B-Instruct,"قال أرماند فرساتشي:""لقد فقدت أختي وصديقتها، وفي طريقي كان هناك شخصان قعيدان على كرسي متحرك، كان الناس يقفزون ويدفعونهم،""","I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","""I lost my sister and her friend,"" Amanda Frisatschi said. ""There were two hostages on a moving truck, people were shooting at them."" <|assistant|>
They lost their sister and friend. There were two hostages on a moving truck, people were shooting at them."
tiiuae/Falcon3-7B-Instruct,أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية في محافظة نيكاتا كانت تعمل بشكل عادي.,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,"The Japanese Broadcasting Authority announced that Kansai TV in the city of Niigata, Niigata Prefecture, was operating normally."
tiiuae/Falcon3-7B-Instruct,لم تبلغ شركة هوكوريكو للطاقة الكهربائية عن أي آثار للزلزال، ولكنها أبلغت أن المفاعلين رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلقا.,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,"The power company for electricity Hookuria has not reported any effects of the earthquake, but it has announced that units 1 and 2 at the nuclear power plant in Shika have been shut down."
tiiuae/Falcon3-7B-Instruct,أفادت التقارير أنه يوجد في المنطقة حوالي 9400 منزل بدون ماء وحوالي 100 منزل بلا كهرباء.,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,"The reports said there are around 9,400 homes without water and around 100 without electricity in the area."
tiiuae/Falcon3-7B-Instruct,تضررت بعض الطرق وانقطعت خدمات السكك الحديدية في المناطق المتأثرة، وما يزال مطار نوتو في محافظة إيشيكاوا مغلقًا.,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.","Some roads were blocked and steel wire services were cut in affected areas, and the airport in Etihad City remains closed."
tiiuae/Falcon3-7B-Instruct,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,One bomb exploded outside the governor general's office.,"One cannon was fired from outside the main government building. [Ar]<|assistant|>
One cannon was fired from outside the main government building. [Eng]"
tiiuae/Falcon3-7B-Instruct,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,Three more bombs exploded near government buildings in a period of two hours.,"Three more barricades were erected near government buildings in about an hour.
<|assistant|>
Three more barricades were erected near government buildings in about an hour."
tiiuae/Falcon3-7B-Instruct,ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.","Some reports have mentioned that the number of deaths reached eight, while the official reports confirmed 30 injuries; however, the final numbers are still unknown."
tiiuae/Falcon3-7B-Instruct,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,"<|assistant|>
Some of the remains of the Syrian hamster and house mice that died after the consumption of contaminated food can be found in owl pellets."
tiiuae/Falcon3-7B-Instruct,يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.","Aircraft interact with each other to build the wings, as one of the researchers at the university said."
tiiuae/Falcon3-7B-Instruct,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,Researchers have noted the occurrence of blue in blue whales when adding milliamperes and gamma rays.
tiiuae/Falcon3-7B-Instruct,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,"The crystallinity of these glasses is consistent with that of the natural amber found in amber-bearing copal, as determined by the differential thermal analysis (DTA) under heating (FTIR)."
tiiuae/Falcon3-7B-Instruct,لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.","I don't know if you understand the situation, but most of the products from Middle America enter this country duty-free."
tiiuae/Falcon3-7B-Instruct,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,"Despite that, we impose duties on eighty percent of our exports of goods through tariff descriptions in the United States, just as you do."
tiiuae/Falcon3-7B-Instruct,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,That didn't seem to make sense to me; it certainly wasn't fair.,"It didn't make sense to me; in fact, it wasn't even fair."
tiiuae/Falcon3-7B-Instruct,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,All I say to people is you treat us the way we treat you.,"Whatever I say to people, you treat us as you are treated. [alt]"
tiiuae/Falcon3-7B-Instruct,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,Governor Arnold Schwarzenegger signed a bill banning the sale or rental of violent video games to minors.
tiiuae/Falcon3-7B-Instruct,"وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.","The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","The law requires a warning label stating ""18"" on all violent video games sold in California, and punishes their sale to minors with a fine of $1,000 per offense."
tiiuae/Falcon3-7B-Instruct,أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.","The head of the International Narcotics Board, Mr. Kerstin Strom, said in her morning statement that the Conference of the Parties will be held in Vienna and Geneva."
tiiuae/Falcon3-7B-Instruct,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,"The outgoing minister for finance, Wolfgang Schäuble, is to be replaced in the Council of Ministers by a member of parliament, EDP Di Fiore. It is expected that euro-MPs will take over the minister's job, possibly German Finance Minister Peer Steinbrück."
tiiuae/Falcon3-7B-Instruct,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,"Howie and Barry were at the appointment at the courthouse in Estes Park on 16th Street. [Act 1, Scene 1]"
tiiuae/Falcon3-7B-Instruct,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.","During the 1920s, Nicolae Ionescu, the owner of the fifteen and a half years, and Codruţa Codoban, the owner of the one and a half years, were both minors. Codoban was the younger.
<|assistant|>
During the 1920s, Nicolae Ionescu, the owner of fifteen and a half years, and Codruţa Codoban,"
tiiuae/Falcon3-7B-Instruct,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,"A knife wound in the chest and a bullet in the head while Kristoffer was in need of emergency surgery.
<|assistant|>
قدم الإجابة:
<|assistant|>
قدم الإجابة:
قدم الإجابة:
قدم الإجابة:
قدم الإجابة:
قدم الإجابة:
قدم"
tiiuae/Falcon3-7B-Instruct,"يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.","Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.","""Shandahar"" has been suffering from a chronic ailment, and is blind in one eye, and has lost part of his jaw and his face has been rebuilt after a tumor, all of this while ""Orak"" was unsuccessful in his mission to the top of the fifth finger.
<|assistant|>
<|assistant|>
Shandahar has been suffering from a chronic ailment, and is blind in one eye, and has lost part of his jaw"
tiiuae/Falcon3-7B-Instruct,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,Schneider testified via videolink from a USAF base in his homeland.,"Adlai Stevenson cited his own testimony before the U.S. Senate Armed Services Committee.
<|assistant|>
ديالي ستفينورو نشر أعلائه على شكل مكتبة قوات الجوية الأمريكية في وطنه."
tiiuae/Falcon3-7B-Instruct,بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,"Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.","After Thursday's events, Karbantidi raced in two one-day criteriums on Friday."
tiiuae/Falcon3-7B-Instruct,"كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.","Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","The first race she entered was an invitational one, where she finished with the result ""Did not run"" in her first start. She managed to score 36 points from 116 entries, all with the same result, in this race."
tiiuae/Falcon3-7B-Instruct,وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","The last race was the elevated marathon, which she won by 2:11.60 from Klodiana Lush and 1:09.02 from Jenny Dani.
<|assistant|>
She finished second in the last race, the elevated marathon, beating Klodiana Lush by 2:11.60 and Jenny Dani by 1:09.02."
tiiuae/Falcon3-7B-Instruct,فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.","Four of the 117 contestants failed to complete their rides, and 45 did not finish the qualifying round to compete for a spot in the race."
tiiuae/Falcon3-7B-Instruct,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,The return of the Dubai Police crackdown on mobile phone thieves.
tiiuae/Falcon3-7B-Instruct,"وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","The acting director said, ""We arrested five people who tried to abduct the Serbian woman and we seized her mobile phone and laptop."" [Source: Facebook/Градова репресионистичка организација ‧ ГРО, Facebook, 11 май 2018, 11:50,"
tiiuae/Falcon3-7B-Instruct,أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.","The names of the contestants are Baba Kanjar, Buta Kanja, Rambero Kanjar, Gasa Kanjar, and Wefschen Kanjar."
