model,src,ref,hyp
silma-ai/SILMA-9B-Instruct-v1.0,"Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.",الحوادث الجوية شائعة الحدوث في إيران، التي لديها أسطول شائخ لا تقوم بصيانته بشكل جيد للعمليات المدنية والعسكرية.,تعدّ الحوادث الجوية من أكثر الحوادث شيوعًا في إيران، حيث تمتلك أسطولًا قديمًا وغير مخصص للعمليات المدنية والعسكرية على حد سواء.
silma-ai/SILMA-9B-Instruct-v1.0,International sanctions have meant that new aircraft cannot be purchased.,تشمل العقوبات الدولية منع شراء طائرات جديدة.,
silma-ai/SILMA-9B-Instruct-v1.0,"Earlier this week, a police helicopter crash killed three people and wounded three more.",تحطمت في وقت سابق هذا الأسبوع طوافة للشرطة فقُتل 3 أشخاص وجُرح 3 آخرين.,في وقت سابق من هذا الأسبوع، تحطم مروحية للشرطة مما أسفر عن مقتل ثلاثة أشخاص وإصابة ثلاثة آخرين.
silma-ai/SILMA-9B-Instruct-v1.0,"Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.",في الشهر الماضي شهدت إيران أسوأ كارثة جوية منذ سنوات عندما تحطمت طائرة متجهة إلى أرمينيا، مما أسفر عن مقتل 168 شخصاً كانوا على متنها.,
silma-ai/SILMA-9B-Instruct-v1.0,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.",أسفر احتياج طائرة ركاب أخرى مدرجاً في مشهد واصطدمت بجدار، وهو ما نتج عنه مقتل سبعة عشر شخصاً.,
silma-ai/SILMA-9B-Instruct-v1.0,Aerosmith have cancelled their remaining concerts on their tour.,قامت فرقة إيروشميث بإلغاء باقي حفلاتهم في جولتهم الموسيقية.,تم إلغاء الحفلات المتبقية لمجموعة أيروسmith في جولتها.
silma-ai/SILMA-9B-Instruct-v1.0,The rock band was due to tour the United States and Canada until September 16.,كان مقرراً لفريق موسيقى الروك القيام بجولة في كلٍ من الولايات المتحدة الأمريكية وكندا إلى يوم 16 سبتمبر/أيلول.,كان من المقرر أن يقوم فرقة الروك بجولة في الولايات المتحدة وكندا حتى 16 سبتمبر.
silma-ai/SILMA-9B-Instruct-v1.0,They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,"وقد الغوا الجولة بعد إصابة المطرب الرئيسي ""ستيفن تايلر"" بعد أن سقط من على خشبة المسرح أثناء أدائه في الخامس من أغسطس.",تم إلغاء الجولة بعد إصابة المغني الرئيسي ستيفن تايلر بعد سقوطه من المسرح أثناء العرض في 5 أغسطس.
silma-ai/SILMA-9B-Instruct-v1.0,Murray lost the first set in a tie break after both men held each and every serve in the set.,خسر موراي المجموعة الأولى في شوط كسر التعادل، بعد كسر كلا اللاعبين لجميع ضربات الإرسال بالمجموعة بالكامل.,مُورِي مُخَذِفٌ لِلشّتّانِينِ
silma-ai/SILMA-9B-Instruct-v1.0,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.",حصل ديل بوترو على ميزة مبكرة في المجموعة الثانية، لكن هذا تطلب أيضاً كسر التعادل بعد الوصول إلى 6-6.,كان دي إل بوترو متقدماً في بداية المجموعة الثانية، لكن هذه المرة أيضاً احتاجوا إلى كسر التعادل بعد الوصول إلى 6-6.
silma-ai/SILMA-9B-Instruct-v1.0,Potro received treatment to his shoulder at this point but managed to return to the game.,تلقى بوترو العلاج في كتفه في هذه المرحلة لكنه تمكن من العودة إلى المباراة.,استقبل بوطرو علاجا لعضده لكنه استطاع العودة إلى المباراة.
silma-ai/SILMA-9B-Instruct-v1.0,The program started at 8:30 p.m. local time (15.00 UTC).,بدأ البرنامج في 08:30 بالتوقيت المحلي (15،00 UTC).,برنامج بدأ في الساعة 8:30 مساءً بتوقيت محلي (15.00 UTC).
silma-ai/SILMA-9B-Instruct-v1.0,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",يُقدم المغنون المشهورون عبر البلدة البهاجانات أو الأغاني الدينية لأقدام شري شيام.,مغنون شهيرون من كل مكان قدموا الأغاني الروحانية إلى أقدام السيد ش iam
silma-ai/SILMA-9B-Instruct-v1.0,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",افتتح السهرة المطرب سانجو شارما، تلاه جاي شانكار شودري. كما غنى تشابان بهوج بهاجان. رافقه المطرب راجو خانديلوال.,مغني سانجو شارما بدأ المساء، تلاه جاى شانكار تشودري. قدموا تشاببان بوج بهاجن أيضًا. المغني راجو خاندهوال كان يرافقه.
silma-ai/SILMA-9B-Instruct-v1.0,"Then, Lakkha Singh took the lead in singing the bhajans.","بعدها أخذ لاكها سينغ زمام المبادرة لغناء ""الباجانز"".",ثم أخذ لخّو سينغ زمام الغناء بالبهاجانات.
silma-ai/SILMA-9B-Instruct-v1.0,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.",تم تقديم 108 طبقاً من شابان بوغ (في الهندوسية، 56 عنصرًا مختلفاً صالحاً للأكل، مثل الحلويات والفواكه والمكسرات والأطباق وما إلى ذلك التي يتم تقديمها للإله) إلى بابا شيام.,قدمي 108 طبق من شابان بوج (في الهندوسية، 56 صنفًا مختلفًا من الأطعمة، مثل الحلويات والفواكه والمكسرات والأطباق الخفيفة) قدمي لبا با شيم.
silma-ai/SILMA-9B-Instruct-v1.0,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",كما قدم لاكها سينغ تشابان بهوج بهاجان أيضاً. المغني، راجو خانديلوال كان بصحبته.,قدمي قدمي
silma-ai/SILMA-9B-Instruct-v1.0,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.",أثناء كلمته في معرض طوكيو لألعاب الفيديو يوم الخميس، أزاح رئيس شركة نينتندو ساتورو إواتا الستار عن تصميم نظام التحكم لكونسول نينتندو الثوري الجديد.,في عرض رئيسي يوم الخميس من معرض طوكيو للالعاب، كشف رئيس نينتندو ساتورو إيتا عن تصميم جهاز التحكم في جهاز نينتندو ريفولوشن الجديد.
silma-ai/SILMA-9B-Instruct-v1.0,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.",مشابهةً بجهاز التحكم عن بُعد للتلفاز، يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد.,يتشابه مع جهاز التحكم عن بعد للبث التلفزيوني، حيث يستخدم جهاز التحكم هذا مستشعريين قريبين من التلفزيون المستخدم لتحديد موقعه في الفراغ ثلاثي الأبعاد.
silma-ai/SILMA-9B-Instruct-v1.0,This will allow players to control actions and movements in video games by moving the device through the air.,سَيسْمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء.,ستسمح هذه التقنية لللاعبين بالتحكم بالأفعال والحركات في الألعاب الإلكترونية من خلال تحريك الجهاز في الهواء.
silma-ai/SILMA-9B-Instruct-v1.0,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,فقد جيانكارلو فيشيلا السيطرة على سيارته وأنهى السباق بعد وقتٍ قصير من بدايته.,جيانكارلو فيشيلا فقد السيطرة على سيارته وانتهى السباق بعد فترة قصيرة من البداية.
silma-ai/SILMA-9B-Instruct-v1.0,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.",تصدّر زميله في الفريق فرناندو ألونسو معظم السباق، لكنه أنهاه مباشرةً بعد التوقف للصيانة، ربما بسبب التواء العجلة الأمامية اليمنى بشدة.,
silma-ai/SILMA-9B-Instruct-v1.0,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",أنهى مايكل شوماخر السباق بعد ألونسو بفترة قصيرة بسبب تضرر نظام التعليق في الصراعات المتعددة أثناء السباق.,
silma-ai/SILMA-9B-Instruct-v1.0,"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","وقال وفقًا لنص المؤتمر الصحفي: ""إنها لطيفة للغاية كما تغني بشكل جيد جدًا"".","""هي لطيفة جداً وتغني جيداً أيضاً"" حسب ما ورد في نص المقابلة الصحفية."
silma-ai/SILMA-9B-Instruct-v1.0,"""I was moved every time we did a rehearsal on this, from the bottom of my heart.""","""لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا، من أعماق قلبي"".","""كاني متحرك كل مرة نعمل فيها حوار، من القلب""."
silma-ai/SILMA-9B-Instruct-v1.0,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.",أظهرت كاميرا مثبتة على متن المكوك بعد حوالي 3 دقائق من الإطلاق قطعاً عديدة من رغوة العزل وهي تنفصل عن خزان الوقود.,بعد حوالي ثلاث دقائق من الإقلاع، أظهرت كاميرا على متن المركبة العديد من قطع رغوة العزل التي انفصلت عن خزان الوقود.
silma-ai/SILMA-9B-Instruct-v1.0,"However, they are not thought to have caused any damage to the shuttle.",ولكن لا يُعتقد بأنهم قد تسبّبوا في أي ضرر للمكّوك.,ولكن لا يُعتقد أنهم تسببو ضرراً للصاروخ.
silma-ai/SILMA-9B-Instruct-v1.0,"NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""","قال رئيس برنامج مكوك الفضاء بوكالة ناسا، ن. وين هالي الابن بأن الرغوة سقطت ""بعد الوقت الذي نتخوّف منه"".","رئيس برنامج مكوك الفضاء في وكالة ناسا، ن. واين هيل جونيور، قال إن الرغوة سقطت ""بعد الوقت الذي نكون قلقين عنه""."
silma-ai/SILMA-9B-Instruct-v1.0,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.",بدأت الرياح في الدخول بعد خمس دقائق من بداية العرض، وبعد دقيقة وصلت سرعة الرياح إلى 70 كم في الساعة... ثم هطلت الأمطار، لكن بصعوبة وغزارة تصل إلى القدر الذي يصفع جلدك كالإبرة، ثم هطلت الثلوج من السماء، وفزع الناس صارخين يركضون فوق بعضهم البعض.,
silma-ai/SILMA-9B-Instruct-v1.0,"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","قال أرماند فرساتشي:""لقد فقدت أختي وصديقتها، وفي طريقي كان هناك شخصان قعيدان على كرسي متحرك، كان الناس يقفزون ويدفعونهم،""",قال أرماند فيرساتشي: فقدت شقيقتي وصديقتها، وفي طريقي هناك شخصان معاقان في كراسي متحركة، أشخاص فقط يقفزون فوقهم ويدفعونهم.
silma-ai/SILMA-9B-Instruct-v1.0,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية في محافظة نيكاتا كانت تعمل بشكل عادي.,
silma-ai/SILMA-9B-Instruct-v1.0,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,لم تبلغ شركة هوكوريكو للطاقة الكهربائية عن أي آثار للزلزال، ولكنها أبلغت أن المفاعلين رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلقا.,
silma-ai/SILMA-9B-Instruct-v1.0,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,أفادت التقارير أنه يوجد في المنطقة حوالي 9400 منزل بدون ماء وحوالي 100 منزل بلا كهرباء.,تم الإبلاغ عن أن بعض المنازل في المنطقة لا تتوفر لها المياه، وأن حوالي 100 منزل لا تتوفر لهما الكهرباء.
silma-ai/SILMA-9B-Instruct-v1.0,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.",تضررت بعض الطرق وانقطعت خدمات السكك الحديدية في المناطق المتأثرة، وما يزال مطار نوتو في محافظة إيشيكاوا مغلقًا.,
silma-ai/SILMA-9B-Instruct-v1.0,One bomb exploded outside the governor general's office.,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,تفجير قريب من مكتب حاكم عام
silma-ai/SILMA-9B-Instruct-v1.0,Three more bombs exploded near government buildings in a period of two hours.,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,ثلاث قنابل أخرى انفجرت بالقرب من المباني الحكومية في فترة زمنية قدرها ساعتان.
silma-ai/SILMA-9B-Instruct-v1.0,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.",ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,بعض التقارير تشير إلى أن عدد الوفيات الرسمي هو ثمانية، وأن التقارير الرسمية تؤكد أن ما يصل إلى ثلاثين شخصاً قد أصيبوا، لكن الأرقام النهائية لم تكتمل بعد.
silma-ai/SILMA-9B-Instruct-v1.0,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,تم العثور على كلا من حمض السيانوريك والملامين في عينات البول من الحيوانات الأليفة التي توفيت بعد استهلاكها للطعام الحيواني الملوث.
silma-ai/SILMA-9B-Instruct-v1.0,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,
silma-ai/SILMA-9B-Instruct-v1.0,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,
silma-ai/SILMA-9B-Instruct-v1.0,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,تتطابق تركيبة هذه البلورات مع تلك الموجودة في بول الحيوانات المصابة عند مقارنتها باستخدام الطيفية تحت الحمراء (FTIR).
silma-ai/SILMA-9B-Instruct-v1.0,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.",لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,
silma-ai/SILMA-9B-Instruct-v1.0,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,ولكن ثمانين في المئة من بضائعنا كانت مشروطة بالرسوم الجمركية في دول أمريكا الوسطى. نحن نتعامل معك.
silma-ai/SILMA-9B-Instruct-v1.0,That didn't seem to make sense to me; it certainly wasn't fair.,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,
silma-ai/SILMA-9B-Instruct-v1.0,All I say to people is you treat us the way we treat you.,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,كل ما أقول للناس هو أن تعاملونا كما نتعامل معكم.
silma-ai/SILMA-9B-Instruct-v1.0,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,أعاد حاكم كاليفورنيا أرنولد شوارزنيغر قانونًا يحظر بيع أو تأجير ألعاب الفيديو العنيفة للأطفال.
silma-ai/SILMA-9B-Instruct-v1.0,"The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.","تتطلب القوانين من بيع الألعاب الإلكترونية العنيفة في ولاية كاليفورنيا أن تكون ملصقة بـ ""18"" وأن تكون بيعها للمراهقين مخالفة يعاقب عليها بغرامة قدرها 1000 دولار لكل مخالفة."
silma-ai/SILMA-9B-Instruct-v1.0,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.",أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,أعلن المدعي العام كير ستارمر QC عن توجيه الاتهام إلى كلا من هون وبريس.
silma-ai/SILMA-9B-Instruct-v1.0,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,هون هو رأي سلبي
silma-ai/SILMA-9B-Instruct-v1.0,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,هون وبريس من المقرر أن يظهرا في محكمة وستمنستر للمحامين في 16 فبراير.
silma-ai/SILMA-9B-Instruct-v1.0,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.",وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,
silma-ai/SILMA-9B-Instruct-v1.0,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,إدغار فيغويلا أصيب بجروح في الذراع والماكينة، بينما كرستوفر شنيدر ترك في حاجة إلى جراحة إعادة بناء للوجه.
silma-ai/SILMA-9B-Instruct-v1.0,"Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.","يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.",سقطت سلاح أوكا بينما كان موجهًا نحو رأس رجل خامس. يعاني شنيدر من آلام مستمرة، وبصم في عين واحدة، وفقدان جزء من الجمجمة، ووجهًا مبنيًا من التيتانيوم.
silma-ai/SILMA-9B-Instruct-v1.0,Schneider testified via videolink from a USAF base in his homeland.,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,شneider أدلى بشهادته عن طريق الاتصال المرئي من قاعدة للقوات الجوية الأمريكية في وطنه.
silma-ai/SILMA-9B-Instruct-v1.0,"Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.",بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,بعد الحدث الذي أقيم يوم الأربعاء، شارك كارباندو في سباقين فرديين في البطولة.
silma-ai/SILMA-9B-Instruct-v1.0,"Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.",
silma-ai/SILMA-9B-Instruct-v1.0,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.",وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,
silma-ai/SILMA-9B-Instruct-v1.0,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.",فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,
silma-ai/SILMA-9B-Instruct-v1.0,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,تم استعادة كمبيوتر محمول وهاتف محمول مسروقين في ولاية ماديا براديش.
silma-ai/SILMA-9B-Instruct-v1.0,"Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","نائب المفتش العام د ك أريا قال: ""لقد أسرنا خمسة أشخاص اغتصبوا السيدة السويسرية واستعادنا هاتفها المحمول ولاب توبها""."
silma-ai/SILMA-9B-Instruct-v1.0,"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.",أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,تم تسمية المتهمين على النحو التالي: بابا كانجار، بوتا كانجار، رامبرو كانجار، غازا كانجار، وفيشوا كانجار.
silma-ai/SILMA-9B-Instruct-v1.0,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.,أكدت مديرية شرطة أن المتهمين ظهرت في المحكمة بوجوه مغطاة.
silma-ai/SILMA-9B-Instruct-v1.0,"Although three people were inside the house when the car impacted it, none of them were hurt.",بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.,على الرغم من أن ثلاثة أشخاص كانوا داخل المنزل عندما اصطدمت السيارة به، إلا أنهم لم يصبوا بأذى.
silma-ai/SILMA-9B-Instruct-v1.0,"However, the driver sustained serious injuries to the head.",لكن أصيب السائق بجروح خطيرة في الرأس.,ولكن السائق أصيب بجروح خطيرة في الرأس.
silma-ai/SILMA-9B-Instruct-v1.0,The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.,لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.,
silma-ai/SILMA-9B-Instruct-v1.0,He was initially hospitalised in the James Paget Hospital in Great Yarmouth.,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,تم إدخاله في البداية إلى مستشفى جيمس باجيت في يارماوث العظيم.
silma-ai/SILMA-9B-Instruct-v1.0,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.,تم نقله لاحقاً إلى مستشفى أدنبروك في كامبريدج.
silma-ai/SILMA-9B-Instruct-v1.0,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,
silma-ai/SILMA-9B-Instruct-v1.0,"She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.",إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,هي تحت الحراسة النظرية حتى يتم إتهامها وإجراء محاكمة لها، لكن أي دليل شهودي قد يكون ملوثًا لأن صورتها نشرت على نطاق واسع.
silma-ai/SILMA-9B-Instruct-v1.0,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,تعد هذه الممارسة شائعة في بقية أجزاء المملكة المتحدة، لكن العدالة الاسكتلندية تعمل بطريقة مختلفة، حيث رأى المحاكم نشر الصور على أنه قد يكون مضللاً.
silma-ai/SILMA-9B-Instruct-v1.0,"Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""","تُشير البروفيسور باملا فرجوسن من جامعة دندي إلى أن ""الصحفيين يمشون خطاً خطيراً إذا نشروا صورًا للمشتبه بهم""."
silma-ai/SILMA-9B-Instruct-v1.0,"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.",أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,مكتب التاج، الذي يتولى المسؤولية العامة عن التهم، أشار إلى الصحفيين أنه لن يتم إصدار أي تعليق إضافي على الأقل حتى يتم إصدار التهم.
silma-ai/SILMA-9B-Instruct-v1.0,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.",وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,يُقال أن الوثيقة ستُشير إلى النزاع الحدودي الذي ترغب فلسطين فيه على أساس الحدود السابقة للثورة العربية الكبرى.
silma-ai/SILMA-9B-Instruct-v1.0,Other topics covered reportedly include the future state of Jerusalem which is sacred to both nations and the Jordan Valley issue.,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,
silma-ai/SILMA-9B-Instruct-v1.0,Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,
silma-ai/SILMA-9B-Instruct-v1.0,"Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.",كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,كان على المراقبين في المحاكمة الإضافية للسيطرة على الآفات أن يكونوا تحت إشراف عنيد من قبل حراس الغابة، حيث كان يتم مراقبة المحاكمة وتقييم فعاليتها.
