model,src,ref,hyp
ALLaM-AI/ALLaM-7B-Instruct-preview,"وقد الغوا الجولة بعد إصابة المطرب الرئيسي ""ستيفن تايلر"" بعد أن سقط من على خشبة المسرح أثناء أدائه في الخامس من أغسطس.",They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,"Waqd al-ghawwah ba'd i'ṭilāl al-muṭarib al-raṣīd ""Steven Tyler"" ba'd an ṣaqal min ṣaḥṭat al-masraḥ ithā yu'adī fi al-5aḍīd min Ḍul"
ALLaM-AI/ALLaM-7B-Instruct-preview,خسر موراي المجموعة الأولى في شوط كسر التعادل، بعد كسر كلا اللاعبين لجميع ضربات الإرسال بالمجموعة بالكامل.,Murray lost the first set in a tie break after both men held each and every serve in the set.,"Murray lost the first set in a tiebreak, after both players broke all the serve points in the set."
ALLaM-AI/ALLaM-7B-Instruct-preview,حصل ديل بوترو على ميزة مبكرة في المجموعة الثانية، لكن هذا تطلب أيضاً كسر التعادل بعد الوصول إلى 6-6.,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","Del Potro got an early break in the second set, but this also required a tiebreak after reaching 6-6."
ALLaM-AI/ALLaM-7B-Instruct-preview,تلقى بوترو العلاج في كتفه في هذه المرحلة لكنه تمكن من العودة إلى المباراة.,Potro received treatment to his shoulder at this point but managed to return to the game.,Talab butro al-ta3rir fi katfih fi hadha al-mihwar lakin huwa makan min al-ma3arik.
ALLaM-AI/ALLaM-7B-Instruct-preview,بدأ البرنامج في 08:30 بالتوقيت المحلي (15،00 UTC).,The program started at 8:30 p.m. local time (15.00 UTC).,The program began at 08:30 local time (15:00 UTC).
ALLaM-AI/ALLaM-7B-Instruct-preview,يُقدم المغنون المشهورون عبر البلدة البهاجانات أو الأغاني الدينية لأقدام شري شيام.,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",The famous singers throughout the town offer bhajans or religious songs at the feet of Shri Shyam.
ALLaM-AI/ALLaM-7B-Instruct-preview,افتتح السهرة المطرب سانجو شارما، تلاه جاي شانكار شودري. كما غنى تشابان بهوج بهاجان. رافقه المطرب راجو خانديلوال.,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","Afṭar al-sahraa' al-musiqa Sanju Sharma, thalahu Jay Shankar Choudhary. Kama gana Chapan Bhog Bhajan. Rawafu al-musiqa Raju Khandelwal."
ALLaM-AI/ALLaM-7B-Instruct-preview,"بعدها أخذ لاكها سينغ زمام المبادرة لغناء ""الباجانز"".","Then, Lakkha Singh took the lead in singing the bhajans.","Ba'dha-ha, laqaha sinq ixtiraam li-magni ""al-bajanaz""."
ALLaM-AI/ALLaM-7B-Instruct-preview,تم تقديم 108 طبقاً من شابان بوغ (في الهندوسية، 56 عنصرًا مختلفاً صالحاً للأكل، مثل الحلويات والفواكه والمكسرات والأطباق وما إلى ذلك التي يتم تقديمها للإله) إلى بابا شيام.,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.","Tam tibbān būgh tabaqāt (fī al-Hindusiyya, 56 aḥadīth mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukhtāra mukht"
ALLaM-AI/ALLaM-7B-Instruct-preview,كما قدم لاكها سينغ تشابان بهوج بهاجان أيضاً. المغني، راجو خانديلوال كان بصحبته.,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","As Lakhha Singh Chappan Bhog Bajan also presented. The singer, Raju Khandelwal was with him."
ALLaM-AI/ALLaM-7B-Instruct-preview,أثناء كلمته في معرض طوكيو لألعاب الفيديو يوم الخميس، أزاح رئيس شركة نينتندو ساتورو إواتا الستار عن تصميم نظام التحكم لكونسول نينتندو الثوري الجديد.,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.","During his speech at the Tokyo Video Games Show on Thursday, Nintendo president Satoru Iwata unveiled the design of the control system for the revolutionary new Nintendo console."
ALLaM-AI/ALLaM-7B-Instruct-preview,مشابهةً بجهاز التحكم عن بُعد للتلفاز، يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد.,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.","Similar to a TV remote control, the controller uses two sensors placed near the user's TV to determine its position in three-dimensional space."
ALLaM-AI/ALLaM-7B-Instruct-preview,سَيسْمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء.,This will allow players to control actions and movements in video games by moving the device through the air.,"سيسْمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء. 

Translation from arb_Arab to eng_Latn:
وَأَنَّهُ هُوَ أَضْحَكَ وَأَبْكَىٰ 
Translation:
 And that it is He Who makes laugh, and makes weep"
ALLaM-AI/ALLaM-7B-Instruct-preview,فقد جيانكارلو فيشيلا السيطرة على سيارته وأنهى السباق بعد وقتٍ قصير من بدايته.,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,"Fadaye Janakarlo Vichilla kontrolla ŝtonon ŝajnis, kaj li finis la kuracon post mallonga tempo."
ALLaM-AI/ALLaM-7B-Instruct-preview,تصدّر زميله في الفريق فرناندو ألونسو معظم السباق، لكنه أنهاه مباشرةً بعد التوقف للصيانة، ربما بسبب التواء العجلة الأمامية اليمنى بشدة.,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","Tasadduq shakhsuhu fi al-tayaran Fernand Alonso qad tawala ma'a al-sibaq, lakinna huwa anha'a mubadalatan ba'd al-tawaf li al-mumayaza, qad yakunu sababu al-tawwali al-'awwaliya li al-'aw"
ALLaM-AI/ALLaM-7B-Instruct-preview,أنهى مايكل شوماخر السباق بعد ألونسو بفترة قصيرة بسبب تضرر نظام التعليق في الصراعات المتعددة أثناء السباق.,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",Anهى Michael Schumacher the race shortly after Alonso due to damage in the suspension system caused by multiple collisions during the race.
ALLaM-AI/ALLaM-7B-Instruct-preview,"وقال وفقًا لنص المؤتمر الصحفي: ""إنها لطيفة للغاية كما تغني بشكل جيد جدًا"".","""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","Wa qāla ūfqanīan li-nus al-mukawarna al-sani: ""Innaha lātiya ʿalaykā li-ẓālika āmān wa-kānat tughayyiru ḍāriyya wa-ḍāriyya""."
ALLaM-AI/ALLaM-7B-Instruct-preview,"""لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا، من أعماق قلبي"".","""I was moved every time we did a rehearsal on this, from the bottom of my heart.""","""I was moved every time we had a training session on this, from the bottom of my heart."""
ALLaM-AI/ALLaM-7B-Instruct-preview,أظهرت كاميرا مثبتة على متن المكوك بعد حوالي 3 دقائق من الإطلاق قطعاً عديدة من رغوة العزل وهي تنفصل عن خزان الوقود.,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.",Camera mounted on the shuttle showed several pieces of insulation foam breaking away from the fuel tank about 3 minutes after launch.
ALLaM-AI/ALLaM-7B-Instruct-preview,ولكن لا يُعتقد بأنهم قد تسبّبوا في أي ضرر للمكّوك.,"However, they are not thought to have caused any damage to the shuttle.",Lakin la yuqaddidu annahum muhimmana fi kayyafatayn li-al-mukawk.
ALLaM-AI/ALLaM-7B-Instruct-preview,"قال رئيس برنامج مكوك الفضاء بوكالة ناسا، ن. وين هالي الابن بأن الرغوة سقطت ""بعد الوقت الذي نتخوّف منه"".","NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""","He said that the foam fell ""after the time we feared"". 

This translation is accurate and conveys the original meaning in English."
ALLaM-AI/ALLaM-7B-Instruct-preview,بدأت الرياح في الدخول بعد خمس دقائق من بداية العرض، وبعد دقيقة وصلت سرعة الرياح إلى 70 كم في الساعة... ثم هطلت الأمطار، لكن بصعوبة وغزارة تصل إلى القدر الذي يصفع جلدك كالإبرة، ثم هطلت الثلوج من السماء، وفزع الناس صارخين يركضون فوق بعضهم البعض.,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","The wind began to enter after five minutes from the beginning of the performance, and after a minute the wind speed reached 70 km/h... Then it rained, but with difficulty and abundance reaching the extent that it stings your skin like a needle, then snow fell from the sky, and people panicked screaming running over each other."
ALLaM-AI/ALLaM-7B-Instruct-preview,"قال أرماند فرساتشي:""لقد فقدت أختي وصديقتها، وفي طريقي كان هناك شخصان قعيدان على كرسي متحرك، كان الناس يقفزون ويدفعونهم،""","I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","He said: ""I lost my sister and her friend, and on my way there were two people in wheelchairs, people were jumping and pushing them,"""
ALLaM-AI/ALLaM-7B-Instruct-preview,أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية في محافظة نيكاتا كانت تعمل بشكل عادي.,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,The Japan Broadcasting Corporation announced that the Kashiwazaki-Kariwa Nuclear Power Plant in Niigata Prefecture was operating normally.
ALLaM-AI/ALLaM-7B-Instruct-preview,لم تبلغ شركة هوكوريكو للطاقة الكهربائية عن أي آثار للزلزال، ولكنها أبلغت أن المفاعلين رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلقا.,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,"Hokuriku Electric Power Co. did not report any effects of the earthquake, but it reported that reactors No. 1 and 2 at the Shika Nuclear Power Plant had been shut down."
ALLaM-AI/ALLaM-7B-Instruct-preview,أفادت التقارير أنه يوجد في المنطقة حوالي 9400 منزل بدون ماء وحوالي 100 منزل بلا كهرباء.,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,"Afidda raxmatu in magaalada kala duwan oo dhan ayay ku jirto, waxayna kala yihiin 9400 guryo oo aan lahayn daryeel, iyo 100 guryo oo aan lahayn daryeel."
ALLaM-AI/ALLaM-7B-Instruct-preview,تضررت بعض الطرق وانقطعت خدمات السكك الحديدية في المناطق المتأثرة، وما يزال مطار نوتو في محافظة إيشيكاوا مغلقًا.,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.","Some roads were damaged and railway services were cut off in the affected areas, and Noto Airport in Ishikawa Prefecture remains closed."
ALLaM-AI/ALLaM-7B-Instruct-preview,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,One bomb exploded outside the governor general's office.,Inna al-qunbula uhdahu tafajarat kharij maktab al-wali al-'ummi.
ALLaM-AI/ALLaM-7B-Instruct-preview,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,Three more bombs exploded near government buildings in a period of two hours.,Inflēxat tawilatu l-qanabatan 3 ālā mabani ghurūdiyyan fi 2 ūqūd.
ALLaM-AI/ALLaM-7B-Instruct-preview,ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.","Muqararat bazahiratu al-wafat al-sadis fi al-mawtal, wa tawaffiqat al-sawdiyatu al-sawdiyatu al-sawdiyatu al-sawdiyatu al-sawdiyatu al-sawdiyatu al-sawdiyatu al-s"
ALLaM-AI/ALLaM-7B-Instruct-preview,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,Wujud kullun min حمض السيانريك wal-Malamin fi 3anāmiat al-bu'l min al-a'thāl allati mata ba'd isti'māl 3ayānat al-bu'l min al-a'thāl al-mulţaf.
ALLaM-AI/ALLaM-7B-Instruct-preview,يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.","It interacts with each other to form crystals that may impair kidney functions, researchers at the university said."
ALLaM-AI/ALLaM-7B-Instruct-preview,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,Note that researchers have observed the formation of crystals in cat urine when adding melamine and cyanuric acid.
ALLaM-AI/ALLaM-7B-Instruct-preview,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,The composition of these crystals is identical to that found in the urine of affected pets when compared by infrared spectroscopy (FTIR).
ALLaM-AI/ALLaM-7B-Instruct-preview,لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.","I do not know if you are aware of this or not, but most goods coming from Central America enter this country without taxes."
ALLaM-AI/ALLaM-7B-Instruct-preview,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,"Wal-barid-min-dhalik, tufarada-taxat-3in-fay-sin-min-sadaratna-min-al-bada'a-thulwa-'ar-defa'at-kimriyya-fi-dawlat-Amrika-al-wasitia, kama-n'amalukum."
ALLaM-AI/ALLaM-7B-Instruct-preview,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,That didn't seem to make sense to me; it certainly wasn't fair.,lama yabdau li dhalik muntaqiyan; biddatan lama yu'adil.
ALLaM-AI/ALLaM-7B-Instruct-preview,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,All I say to people is you treat us the way we treat you.,Kul ma aqulu lilnasica anukum ta'allamuna kama na'amulukum.
ALLaM-AI/ALLaM-7B-Instruct-preview,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,Waqa 2al-Hukumāt al-Kaliforniyya Arnold Schwarzenegger 3ala mashru3 lawhin yahduru bī-sell aw i3tirād al-lāhīya al-3inya lil-qurash.
ALLaM-AI/ALLaM-7B-Instruct-preview,"وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.","The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","Wa-innas sariqatu alqanun yanqidu 'ala wujuhi malsub maktubu 'alayhi ""18"" 'ala a'malat al-vidiyu al-'anfus al-muta'alliqa fi wilayat Kalifornia, wa-yu'akibu 'ala bai'ati lil-qatir b"
ALLaM-AI/ALLaM-7B-Instruct-preview,أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.","Addu'l-Wakil al-Anbā' al-‘Amliyyah, Kier Starmer QC, أدلى ببيان صباح اليوم أعلن فيه محاكمة كلّ من Hoon و Priestley."
ALLaM-AI/ALLaM-7B-Instruct-preview,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,He will be replaced in the cabinet by MP Ed Davey. It is expected that MP Norman Lamb will take the business minister post that Davey is leaving.
ALLaM-AI/ALLaM-7B-Instruct-preview,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,Huhn wa-Braise lâtîn fâ'idah lî-l-qâdîyât fî 16 min fév.
ALLaM-AI/ALLaM-7B-Instruct-preview,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.","Nicolas Alden, 25, and Zachary Cade, 21, were among the victims. Cade was driving."
ALLaM-AI/ALLaM-7B-Instruct-preview,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,"Idgar Figuella ĝustiĝis en la brako kaj la makzo, dum Kristophero Schneider devis esti operacie reformita por la vizaĝo."
ALLaM-AI/ALLaM-7B-Instruct-preview,"يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.","Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.","Shnayder is suffering from continuous pain, blindness in one eye, and the loss of part of the skull and a face rebuilt from titanium, all of this happened while the Oka weapon failed while it was aimed at the head of a fifth man."
ALLaM-AI/ALLaM-7B-Instruct-preview,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,Schneider testified via videolink from a USAF base in his homeland.,Adli Shnaider testified via video link from a US Air Force base in his home country.
ALLaM-AI/ALLaM-7B-Instruct-preview,بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,"Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.","Ba'd ahd al-Arb'a, tanaqasak al-Karbanidu fi sinabriy fardiyyayn fi al-khattatiyah."
ALLaM-AI/ALLaM-7B-Instruct-preview,"كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.","Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","Kana ūl-sabīqatu-awalu-hu sabīqatu-tazalij-muta'arik, iddinatu-al-jawwali-al-awalatu-al-jawwali-al-awalatu-al-jawwali-al-awalatu-al-jawwali-al-awal"
ALLaM-AI/ALLaM-7B-Instruct-preview,وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","And her other race - the giant slalom - saw her finish in 10th place in the women's sitting group, with a run time of 4:41.30, which was 2:11.60 minutes slower than the first-place Austrian Klára Loch, and 1:09.02 minutes slower than the ninth-place Hungarian Génessi Dániel."
ALLaM-AI/ALLaM-7B-Instruct-preview,فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.","Fashila arba'in mutazilah min fariq almu'aqqidin fi tamam ashuwatihin, wa fashila 45 min ijtimal 117 mutazilah fi sa'a alta'arruj al'ukhmu fi alhuwalat 3an taqdim rata' fi alsayq."
ALLaM-AI/ALLaM-7B-Instruct-preview,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,Restored by Madhya Pradesh Police: stolen laptop and mobile phone.
ALLaM-AI/ALLaM-7B-Instruct-preview,"وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".","And said Deputy Inspector General D.K. Arya, ""We arrested five people who raped the Swiss woman and recovered her mobile phone and laptop""."
ALLaM-AI/ALLaM-7B-Instruct-preview,أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.","The names of the accused are Baba Kanjar, Bhootha Kanjar, Ramproo Kanjar, Gajar Kanjar, and Vishnu Kanjar."
ALLaM-AI/ALLaM-7B-Instruct-preview,وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,Wa qāla mukhtaar al-shurta Shandara Shikhār Solanki: innā al-mutahāminīn mālikūn amāran bi-wujūh mughāwiyah.
ALLaM-AI/ALLaM-7B-Instruct-preview,بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.,"Although three people were inside the house when the car impacted it, none of them were hurt.","Biladin li-kunni tawajjahu thalathatu awqat fi-l-baytu 'inda ixtiram al-siarati bihi, la-kunna manuhum mujrimun."
ALLaM-AI/ALLaM-7B-Instruct-preview,لكن أصيب السائق بجروح خطيرة في الرأس.,"However, the driver sustained serious injuries to the head.",Lakin asababu al-siqar bi-jurhum khatira fi al-ra's.
ALLaM-AI/ALLaM-7B-Instruct-preview,لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.,The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.,The road where the collision occurred has been temporarily closed while emergency services freed the driver from a red Audi TT.
ALLaM-AI/ALLaM-7B-Instruct-preview,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,He was initially hospitalised in the James Paget Hospital in Great Yarmouth.,Wa-kana qad aḍḥal al-mustashfa fi al-bidaya fi mustashfa James Baggett fi Greet Yarmouth.
ALLaM-AI/ALLaM-7B-Instruct-preview,ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,Thum nakhala ba3d dhalik ila makanidh al-sukran fi Kambridj.
ALLaM-AI/ALLaM-7B-Instruct-preview,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,"Munذ dakku, Adékòyá tí ìwà ìjàmbá ní Ìgbìmọ̀ Ìṣòwò Ìjọba Èkó ni ìjọba Èkó ni ìjọba Èkó ni ìjọba È"
ALLaM-AI/ALLaM-7B-Instruct-preview,إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,"She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.","Ina huwa rahini al-ihtaf fi waqtin li-idahi al-ta'dhi wa al-mahraj, lakin qad yakun ayu dalil min shahid al-ayn mushkikan, li-anna sahifatuha muntaqalatu fi nijamatin waqtin."
ALLaM-AI/ALLaM-7B-Instruct-preview,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,"Hatha mumarasatu sha'biya fi makanatu 'khariji fi al-Mamlaka al-Uktaniyya, wa lakinnah al-Adala al-Asaskiyya tawqi'atu bikayn. wa qad ra'at al-Muhaqaqatu anna nashr al-suratayn yatahaddathu"
ALLaM-AI/ALLaM-7B-Instruct-preview,"تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""","Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","Professor Pamela Ferguson from the University of Dundee points out that ""it seems to me that journalists are certainly moving in a dangerous direction if they publish images or the like of suspects."""
ALLaM-AI/ALLaM-7B-Instruct-preview,أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.","The Crown Office, which is generally responsible for prosecutions, told journalists that no further comments would be made until at least the charge."
ALLaM-AI/ALLaM-7B-Instruct-preview,وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.","The document, according to the leak, will refer to the dispute over the borders, which Palestine wants to be based on the borders before the 1967 Middle East war."
ALLaM-AI/ALLaM-7B-Instruct-preview,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,Other topics covered reportedly include the future state of Jerusalem which is sacred to both nations and the Jordan Valley issue.,"Other issues said to have been covered include the future status of Jerusalem, which is a significant issue for both peoples, and the Jordan Valley problem."
ALLaM-AI/ALLaM-7B-Instruct-preview,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,"Israel continues to demand the continued military presence in the Jordan Valley for ten years, immediately after signing an agreement, while the Palestinian Authority agrees to continue this presence for only five years."
ALLaM-AI/ALLaM-7B-Instruct-preview,كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,"Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.","It was necessary for the guards to supervise closely the released individuals in the complementary pest control experiment, as the experiment was under observation and its effectiveness was being evaluated."
